timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_162933:440,-0.349792,-0.049805,-0.355377,-0.014955000000000001,-0.016857,0.016963,-39.0,7.18,-15.68,2b
2019-07-15_162933:460,-0.330475,-0.049805,-0.36044299999999996,-0.017458,-0.015392,0.019099,-37.560001,6.75,-16.5,2b
2019-07-15_162933:480,-0.32486,-0.056915,-0.368591,-0.019472,-0.016125,0.020411000000000002,-37.560001,6.75,-16.5,2b
2019-07-15_162933:500,-0.327911,-0.048798,-0.364532,-0.020845,-0.0182,0.016444,-37.560001,6.75,-16.5,2b
2019-07-15_162933:520,-0.337067,-0.042175,-0.36654699999999996,-0.023256,-0.019053999999999998,0.01324,-37.18,6.75,-15.68,2b
2019-07-15_162933:540,-0.326385,-0.030487,-0.364532,-0.025026,-0.017193,0.01324,-37.18,6.75,-15.68,2b
2019-07-15_162933:560,-0.309601,-0.021332,-0.36654699999999996,-0.028870999999999997,-0.016522,0.015773,-37.18,7.18,-17.25,2b
2019-07-15_162933:580,-0.302002,-0.037108999999999996,-0.36654699999999996,-0.034578,-0.017925,0.018703,-37.18,7.18,-17.25,2b
2019-07-15_162933:600,-0.322845,-0.046265,-0.374176,-0.038057,-0.019726,0.020625,-37.18,7.18,-17.25,2b
2019-07-15_162933:620,-0.324371,-0.053863999999999995,-0.384338,-0.03766,-0.019787,0.022394999999999998,-36.5,7.56,-18.059998999999998,2b
2019-07-15_162933:640,-0.330963,-0.056915,-0.385864,-0.033723,-0.01759,0.023738,-36.5,7.56,-18.059998999999998,2b
2019-07-15_162933:660,-0.318268,-0.051849,-0.384338,-0.031129,-0.015147999999999998,0.022883,-36.060001,7.18,-17.68,2b
2019-07-15_162933:680,-0.310638,-0.046265,-0.382324,-0.029817000000000003,-0.014537999999999999,0.022883,-36.060001,7.18,-17.68,2b
2019-07-15_162933:700,-0.300964,-0.042694,-0.394531,-0.028810000000000002,-0.014996,0.023280000000000002,-36.060001,7.18,-17.68,2b
2019-07-15_162933:720,-0.300964,-0.037598,-0.396057,-0.029419999999999998,-0.016247,0.023066999999999997,-38.560001,7.18,-19.25,2b
2019-07-15_162933:740,-0.290802,-0.034058,-0.39502,-0.029358999999999996,-0.016796000000000002,0.023402000000000003,-38.560001,7.18,-19.25,2b
2019-07-15_162933:760,-0.285217,-0.034546,-0.401642,-0.029542000000000002,-0.017803,0.023402000000000003,-35.0,8.18,-18.870001000000002,2b
2019-07-15_162933:780,-0.28775,-0.036072,-0.405212,-0.029756,-0.018444,0.021998,-35.0,8.18,-18.870001000000002,2b
2019-07-15_162933:800,-0.28674299999999997,-0.03302,-0.415375,-0.028901999999999997,-0.017651,0.020411000000000002,-35.0,8.18,-18.870001000000002,2b
2019-07-15_162933:820,-0.284698,-0.027954000000000003,-0.421967,-0.028138999999999997,-0.016918,0.019893,-34.5,8.5,-22.5,2b
2019-07-15_162933:840,-0.286224,-0.026427999999999997,-0.42858900000000005,-0.028169,-0.015606,0.01974,-34.5,8.5,-22.5,2b
2019-07-15_162933:860,-0.281647,-0.026917,-0.425018,-0.027375999999999998,-0.014019,0.018886,-33.869999,7.87,-22.5,2b
2019-07-15_162933:880,-0.274017,-0.030487,-0.420959,-0.026094,-0.012859,0.018092,-33.869999,7.87,-22.5,2b
2019-07-15_162933:900,-0.263855,-0.029480000000000003,-0.421967,-0.02411,-0.012005,0.016963,-33.869999,7.87,-22.5,2b
2019-07-15_162933:920,-0.267426,-0.029968,-0.42758199999999996,-0.021699,-0.012095999999999999,0.016687999999999998,-33.869999,7.87,-22.059998999999998,2b
2019-07-15_162933:940,-0.268951,-0.029480000000000003,-0.429596,-0.01938,-0.011608,0.015712,-33.869999,7.87,-22.059998999999998,2b
2019-07-15_162933:960,-0.2659,-0.027435,-0.42758199999999996,-0.017152,-0.010693000000000001,0.014430000000000002,-33.18,9.37,-22.5,2b
2019-07-15_162933:980,-0.260284,-0.023375999999999997,-0.425537,-0.015290999999999999,-0.010235,0.013392,-33.18,9.37,-22.5,2b
2019-07-15_162934:000,-0.260284,-0.022369,-0.427063,-0.014009,-0.010143000000000001,0.01266,-33.18,9.37,-22.5,2b
2019-07-15_162934:020,-0.269958,-0.021851,-0.432159,-0.012697,-0.009899,0.011134,-32.75,8.56,-22.870001000000002,2b
2019-07-15_162934:040,-0.263336,-0.018799,-0.43670699999999996,-0.010957,-0.008099,0.010646,-32.75,8.56,-22.870001000000002,2b
2019-07-15_162934:060,-0.256226,-0.016753999999999998,-0.43621800000000005,-0.010042,-0.007427,0.010859,-32.75,8.25,-24.059998999999998,2b
2019-07-15_162934:080,-0.248596,-0.015228,-0.43518100000000004,-0.009553,-0.007427,0.010402,-32.75,8.25,-24.059998999999998,2b
2019-07-15_162934:100,-0.24453699999999998,-0.015747,-0.432159,-0.009096,-0.008282,0.009608,-32.75,8.25,-24.059998999999998,2b
2019-07-15_162934:120,-0.24758899999999998,-0.016266,-0.435699,-0.008058,-0.009228,0.00854,-32.75,8.25,-23.68,2b
2019-07-15_162934:140,-0.256226,-0.017792,-0.43823199999999995,-0.007234,-0.009289,0.00735,-32.75,8.25,-23.68,2b
2019-07-15_162934:160,-0.25521900000000003,-0.017792,-0.43774399999999997,-0.006593000000000001,-0.007824,0.006465,-32.5,8.25,-24.5,2b
2019-07-15_162934:180,-0.243011,-0.015747,-0.437225,-0.005861,-0.006695,0.006282,-32.5,8.25,-24.5,2b
2019-07-15_162934:200,-0.240479,-0.019806,-0.44027700000000003,-0.005403,-0.006756,0.0065260000000000006,-32.5,8.25,-24.5,2b
2019-07-15_162934:220,-0.240479,-0.020844,-0.43670699999999996,-0.004671,-0.007885,0.005092,-31.25,8.56,-24.870001000000002,2b
2019-07-15_162934:240,-0.24658200000000002,-0.022369,-0.434692,-0.0034799999999999996,-0.008495,0.0025280000000000003,-31.25,8.56,-24.870001000000002,2b
2019-07-15_162934:260,-0.252686,-0.021332,-0.44232200000000005,-0.001375,-0.008159999999999999,8.7e-05,-32.5,8.25,-24.18,2b
2019-07-15_162934:280,-0.25827,-0.019806,-0.44281000000000004,0.001097,-0.00642,-0.001256,-32.5,8.25,-24.18,2b
2019-07-15_162934:300,-0.24963400000000002,-0.012177,-0.44232200000000005,0.002959,-0.004497999999999999,-0.00033999999999999997,-32.5,8.25,-24.18,2b
2019-07-15_162934:320,-0.24096700000000001,-0.008636,-0.439758,0.0036,-0.003643,0.001918,-31.68,8.25,-23.75,2b
2019-07-15_162934:340,-0.24453699999999998,-0.009125,-0.434692,0.003264,-0.003246,0.003016,-31.68,8.25,-23.75,2b
2019-07-15_162934:360,-0.23791500000000002,-0.010162000000000001,-0.433655,0.002409,-0.003582,0.0033520000000000004,-31.68,8.25,-25.0,2b
