timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_152126:440,-0.391968,0.048279,-0.337067,0.010832,-0.008556,0.016902,-21.5,23.0,-33.68,1b
2019-07-15_152126:460,-0.39859,0.054901,-0.34063699999999997,0.009123000000000001,-0.005718,0.015375999999999999,-20.5,23.370001000000002,-34.5,1b
2019-07-15_152126:480,-0.376221,0.056427,-0.341644,0.006926000000000001,-0.001324,0.016687999999999998,-20.5,23.370001000000002,-34.5,1b
2019-07-15_152126:500,-0.339111,0.048279,-0.344177,0.004607,0.000629,0.017695,-20.75,24.0,-34.060001,1b
2019-07-15_152126:520,-0.34368899999999997,0.059479,-0.34674099999999997,0.002409,1.9e-05,0.018947,-20.75,24.0,-34.060001,1b
2019-07-15_152126:540,-0.339111,0.082336,-0.34368899999999997,-0.001039,0.002277,0.023188999999999998,-20.75,24.0,-34.060001,1b
2019-07-15_152126:560,-0.346222,0.082336,-0.347748,-0.007844,0.003834,0.028926,-20.18,24.68,-32.75,1b
2019-07-15_152126:580,-0.33758499999999997,0.070648,-0.34368899999999997,-0.014894,0.006336,0.032313,-20.18,24.68,-32.75,1b
2019-07-15_152126:600,-0.316742,0.047272,-0.325897,-0.019716,0.00954,0.032496,-19.75,25.370001000000002,-33.68,1b
2019-07-15_152126:620,-0.308075,0.040161,-0.321808,-0.022035,0.010456,0.032222,-19.75,25.370001000000002,-33.68,1b
2019-07-15_152126:640,-0.347748,0.056915,-0.330475,-0.024354,0.009602,0.032557,-19.75,25.370001000000002,-33.68,1b
2019-07-15_152126:660,-0.35943600000000003,0.062012,-0.354858,-0.029939,0.011188,0.035089999999999996,-19.370001000000002,23.870001000000002,-33.25,1b
2019-07-15_152126:680,-0.373688,0.059479,-0.364532,-0.036043,0.013447,0.03567,-19.370001000000002,23.870001000000002,-33.25,1b
2019-07-15_152126:700,-0.41586300000000004,0.065582,-0.37674,-0.041109,0.015247,0.034358,-19.0,24.68,-34.060001,1b
2019-07-15_152126:720,-0.45706199999999997,0.082336,-0.390961,-0.046937,0.017231,0.036860000000000004,-19.0,24.68,-34.060001,1b
2019-07-15_152126:740,-0.496704,0.10116599999999999,-0.42758199999999996,-0.05536,0.021625,0.041987000000000003,-19.0,24.68,-34.060001,1b
2019-07-15_152126:760,-0.494171,0.09353600000000001,-0.423004,-0.06930700000000001,0.029560000000000003,0.04272,-18.559998999999998,23.870001000000002,-34.75,1b
2019-07-15_152126:780,-0.432648,0.063019,-0.40570100000000003,-0.080843,0.034138,0.038722,-18.559998999999998,23.870001000000002,-34.75,1b
2019-07-15_152126:800,-0.430634,0.050842,-0.39859,-0.08694600000000001,0.03249,0.035548,-20.5,22.870001000000002,-36.060001,1b
2019-07-15_152126:820,-0.45196499999999995,0.015228,-0.39859,-0.08828899999999999,0.028767,0.035731,-20.5,22.870001000000002,-36.060001,1b
2019-07-15_152126:840,-0.461121,0.004059,-0.412811,-0.08810599999999999,0.022205000000000003,0.034082999999999995,-20.5,22.870001000000002,-36.060001,1b
2019-07-15_152126:860,-0.384857,-0.010651,-0.394012,-0.08569500000000001,0.020954,0.031306,-20.5,20.68,-35.68,1b
2019-07-15_152126:880,-0.41485600000000006,-0.014740000000000001,-0.408752,-0.085176,0.011463,0.031764,-20.5,20.68,-35.68,1b
2019-07-15_152126:900,-0.379791,-0.031006,-0.40823400000000004,-0.089754,0.0060609999999999995,0.037807,-20.870001000000002,17.68,-38.5,1b
2019-07-15_152126:920,-0.352844,-0.06405599999999999,-0.40570100000000003,-0.093263,0.010639000000000001,0.049342000000000004,-20.870001000000002,17.68,-38.5,1b
