timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_143107:940,-0.383331,0.001495,-0.313171,-0.003145,-0.000439,0.0010630000000000001,-23.559998999999998,23.059998999999998,-22.870001000000002,2c
2019-07-15_143107:960,-0.379272,0.007111,-0.315704,-0.0028399999999999996,-0.000439,8.7e-05,-23.559998999999998,23.059998999999998,-22.870001000000002,2c
2019-07-15_143107:980,-0.37674,0.009125,-0.31723,-0.0032670000000000004,-0.001598,0.001338,-24.0,22.68,-24.5,2c
2019-07-15_143108:000,-0.394531,0.005065999999999999,-0.318756,-0.003023,-0.0024530000000000003,0.0025280000000000003,-24.0,22.68,-24.5,2c
2019-07-15_143108:020,-0.372162,0.0055850000000000006,-0.320282,-0.003114,-0.001263,0.002131,-24.0,22.68,-24.5,2c
2019-07-15_143108:040,-0.38028,0.001495,-0.325897,-0.0029620000000000002,-0.002605,0.001979,-23.18,22.68,-23.68,2c
2019-07-15_143108:060,-0.384857,0.001495,-0.325378,-0.0026260000000000003,-0.002514,0.00207,-23.18,22.68,-23.68,2c
2019-07-15_143108:080,-0.389954,0.0,-0.329437,-0.00229,-0.00172,0.000941,-24.0,23.059998999999998,-24.059998999999998,2c
2019-07-15_143108:100,-0.390442,0.0025329999999999997,-0.327423,-0.0018329999999999998,-0.0006219999999999999,-0.000646,-24.0,23.059998999999998,-24.059998999999998,2c
2019-07-15_143108:120,-0.38739,0.004059,-0.323334,-0.0017100000000000001,0.0005070000000000001,-0.000524,-24.0,23.059998999999998,-24.059998999999998,2c
2019-07-15_143108:140,-0.396057,0.001007,-0.323853,-0.0018329999999999998,0.000904,-0.000279,-24.0,22.25,-23.68,2c
2019-07-15_143108:160,-0.38739,0.0,-0.322327,-0.001436,0.0023079999999999997,-0.000585,-24.0,22.25,-23.68,2c
2019-07-15_143108:180,-0.386383,0.002014,-0.320801,-0.001253,0.002613,-0.001775,-24.370001000000002,22.25,-22.870001000000002,2c
2019-07-15_143108:200,-0.384338,0.0030210000000000002,-0.318756,-0.001039,0.003406,-0.003331,-24.370001000000002,22.25,-22.870001000000002,2c
2019-07-15_143108:220,-0.384338,0.0030210000000000002,-0.31723,-0.0017100000000000001,0.003742,-0.003179,-24.370001000000002,22.25,-22.870001000000002,2c
2019-07-15_143108:240,-0.375702,-0.001007,-0.319275,-0.0019850000000000002,0.003834,-0.002172,-24.0,21.870001000000002,-23.25,2c
2019-07-15_143108:260,-0.377228,-0.010651,-0.318756,-0.0017100000000000001,0.002369,-0.002782,-24.0,21.870001000000002,-23.25,2c
2019-07-15_143108:280,-0.378754,-0.014740000000000001,-0.318756,-0.000429,0.0011480000000000001,-0.005101,-24.370001000000002,22.25,-23.25,2c
2019-07-15_143108:300,-0.381317,-0.014221000000000001,-0.315704,0.0014939999999999999,0.000446,-0.007573000000000001,-24.370001000000002,22.25,-23.25,2c
2019-07-15_143108:320,-0.377228,-0.011169,-0.315704,0.002928,5e-05,-0.009221,-24.370001000000002,22.25,-23.25,2c
2019-07-15_143108:340,-0.381317,-0.012695,-0.313171,0.0050030000000000005,-0.0005,-0.01035,-24.370001000000002,22.68,-22.870001000000002,2c
2019-07-15_143108:360,-0.386902,-0.010162000000000001,-0.316223,0.0068650000000000004,-0.0005,-0.010961,-24.370001000000002,22.68,-22.870001000000002,2c
2019-07-15_143108:380,-0.388916,-0.007599,-0.315704,0.009581000000000001,-0.000683,-0.011144,-24.68,22.68,-22.059998999999998,2c
2019-07-15_143108:400,-0.398071,-0.0025329999999999997,-0.310638,0.011382,-0.0005,-0.011601,-24.68,22.68,-22.059998999999998,2c
2019-07-15_143108:420,-0.390442,0.0055850000000000006,-0.305054,0.012572,0.00035499999999999996,-0.010747,-24.68,22.68,-22.059998999999998,2c
2019-07-15_143108:440,-0.390442,0.007599,-0.305542,0.012846000000000002,0.000629,-0.009618000000000002,-24.68,21.870001000000002,-22.059998999999998,2c
2019-07-15_143108:460,-0.38739,0.009644,-0.30249000000000004,0.011839,-0.000286,-0.008367,-24.68,21.870001000000002,-22.059998999999998,2c
2019-07-15_143108:480,-0.389435,0.011687999999999999,-0.303528,0.010893,-0.0007440000000000001,-0.008153,-25.370001000000002,22.68,-21.68,2c
2019-07-15_143108:500,-0.385376,0.012695,-0.305542,0.009795,-0.0021780000000000002,-0.008214,-25.370001000000002,22.68,-21.68,2c
2019-07-15_143108:520,-0.404175,0.013213999999999998,-0.311127,0.009245,-0.002728,-0.007878,-25.370001000000002,22.68,-21.68,2c
2019-07-15_143108:540,-0.406738,0.014740000000000001,-0.31012,0.008971,-0.001019,-0.007909000000000001,-25.059998999999998,22.25,-21.68,2c
2019-07-15_143108:560,-0.39859,0.017273,-0.304016,0.008971,0.000965,-0.008641,-25.059998999999998,22.25,-21.68,2c
2019-07-15_143108:580,-0.393494,0.01828,-0.30249000000000004,0.008787999999999999,0.002552,-0.009343,-26.18,22.25,-22.059998999999998,2c
2019-07-15_143108:600,-0.379791,0.023375999999999997,-0.304016,0.008452,0.00243,-0.010472,-26.18,22.25,-22.059998999999998,2c
2019-07-15_143108:620,-0.378265,0.025908999999999998,-0.304016,0.007842,0.00124,-0.01035,-26.18,22.25,-22.059998999999998,2c
