timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_161544:920,-0.412811,0.058960000000000005,-0.259277,-0.004457,0.002705,-0.00024900000000000004,-29.870001000000002,16.370001000000002,-28.559998999999998,2d
2019-07-15_161544:940,-0.42858900000000005,0.06405599999999999,-0.25827,-0.00229,0.000233,0.000941,-29.5,16.75,-27.370001000000002,2d
2019-07-15_161544:960,-0.440796,0.065063,-0.271484,-0.001955,0.0018809999999999999,0.0036880000000000003,-29.5,16.75,-27.370001000000002,2d
2019-07-15_161544:980,-0.41943400000000003,0.062012,-0.256226,-0.001955,0.001545,0.005824,-29.5,16.75,-27.370001000000002,2d
2019-07-15_161545:000,-0.42147799999999996,0.05996699999999999,-0.254211,-0.001771,0.001484,0.005336,-29.870001000000002,16.059998999999998,-27.75,2d
2019-07-15_161545:020,-0.410797,0.05996699999999999,-0.2547,-0.001497,0.001545,0.004146,-29.870001000000002,16.059998999999998,-27.75,2d
2019-07-15_161545:040,-0.402161,0.057953,-0.25521900000000003,-0.001375,0.000782,0.002009,-29.870001000000002,16.370001000000002,-28.18,2d
2019-07-15_161545:060,-0.407227,0.054901,-0.252686,-0.000825,-0.0008349999999999999,0.0010019999999999999,-29.870001000000002,16.370001000000002,-28.18,2d
2019-07-15_161545:080,-0.41943400000000003,0.045226999999999996,-0.25116,0.000365,-0.002514,0.000484,-29.870001000000002,16.370001000000002,-28.18,2d
2019-07-15_161545:100,-0.426544,0.033539,-0.25116,0.002867,-0.003368,-0.000585,-30.18,17.18,-27.0,2d
2019-07-15_161545:120,-0.41485600000000006,0.025421,-0.248108,0.007932999999999999,-0.003246,-0.001805,-30.18,17.18,-27.0,2d
2019-07-15_161545:140,-0.40774499999999997,0.027954000000000003,-0.248108,0.014281,-0.004986,-0.004918,-29.870001000000002,16.370001000000002,-28.18,2d
2019-07-15_161545:160,-0.396057,0.026917,-0.25216700000000003,0.019621,-0.00758,-0.007909000000000001,-29.870001000000002,16.370001000000002,-28.18,2d
2019-07-15_161545:180,-0.399597,0.019318000000000002,-0.261322,0.025572,-0.01228,-0.011082999999999999,-29.870001000000002,16.370001000000002,-28.18,2d
2019-07-15_161545:200,-0.426544,0.020844,-0.26944,0.032408,-0.015209,-0.015080000000000001,-29.5,16.75,-28.559998999999998,2d
2019-07-15_161545:220,-0.42807,0.035583,-0.277588,0.038664,-0.013744,-0.015996,-29.5,16.75,-28.559998999999998,2d
