timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_151420:460,-0.327911,0.002014,-0.386902,-0.002687,-0.002514,0.000667,-36.869999,18.0,-21.68,3b
2019-07-15_151420:480,-0.331482,0.004547,-0.394012,-0.001771,-0.002392,0.000484,-37.18,17.559998999999998,-22.059998999999998,3b
2019-07-15_151420:500,-0.341125,0.008636,-0.391479,0.000609,-0.001263,0.001918,-37.18,17.559998999999998,-22.059998999999998,3b
2019-07-15_151420:520,-0.353851,0.010162000000000001,-0.393005,0.002348,0.0021550000000000002,0.002833,-37.18,17.559998999999998,-22.059998999999998,3b
2019-07-15_151420:540,-0.339111,0.011169,-0.385376,0.002287,0.002094,0.00265,-36.5,16.870001000000002,-22.370001000000002,3b
2019-07-15_151420:560,-0.339111,0.011169,-0.38739,0.001616,0.004229999999999999,0.003505,-36.5,16.870001000000002,-22.370001000000002,3b
2019-07-15_151420:580,-0.34265100000000004,0.006072999999999999,-0.38028,0.00128,0.00481,0.004085,-36.5,16.870001000000002,-22.370001000000002,3b
2019-07-15_151420:600,-0.32995599999999997,0.004059,-0.37011700000000003,-0.0007639999999999999,0.006489,0.00561,-36.5,18.370001000000002,-23.559998999999998,3b
2019-07-15_151420:620,-0.325897,0.001007,-0.36706500000000003,-0.001497,0.006,0.005733,-36.5,18.370001000000002,-23.559998999999998,3b
2019-07-15_151420:640,-0.336548,-0.000488,-0.36248800000000003,-0.003023,0.004688,0.006618000000000001,-37.18,18.0,-22.370001000000002,3b
2019-07-15_151420:660,-0.32995599999999997,-0.001495,-0.355896,-0.004396,0.004536,0.007289,-37.18,18.0,-22.370001000000002,3b
2019-07-15_151420:680,-0.332489,-0.004547,-0.359955,-0.0057079999999999995,0.003742,0.008143000000000001,-37.18,18.0,-22.370001000000002,3b
2019-07-15_151420:700,-0.33605999999999997,-0.0055850000000000006,-0.356903,-0.0069900000000000006,0.0032840000000000005,0.009517,-37.18,18.370001000000002,-21.68,3b
2019-07-15_151420:720,-0.329437,-0.009125,-0.35791,-0.009767,0.001697,0.011439,-37.18,18.370001000000002,-21.68,3b
2019-07-15_151420:740,-0.32995599999999997,-0.009644,-0.35638400000000003,-0.011079,0.000629,0.01205,-37.560001,18.0,-22.059998999999998,3b
2019-07-15_151420:760,-0.331482,-0.009125,-0.361481,-0.013094,-0.0005,0.013118000000000001,-37.560001,18.0,-22.059998999999998,3b
2019-07-15_151420:780,-0.32995599999999997,-0.016266,-0.36654699999999996,-0.015931999999999998,-0.001385,0.013362,-37.560001,18.0,-22.059998999999998,3b
2019-07-15_151420:800,-0.33197,-0.019806,-0.368073,-0.016817,-0.001843,0.012263,-35.75,17.559998999999998,-22.370001000000002,3b
2019-07-15_151420:820,-0.334015,-0.026427999999999997,-0.367584,-0.016084,-0.002117,0.010463,-35.75,17.559998999999998,-22.370001000000002,3b
2019-07-15_151420:840,-0.32843,-0.030487,-0.36654699999999996,-0.014100999999999999,-0.00227,0.008052,-36.18,18.68,-22.370001000000002,3b
