timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_143206:420,-0.506378,-0.049805,-0.096069,-0.0018030000000000001,0.0035810000000000004,0.000404,-41.68,7.37,7.68,2a
2019-07-15_143206:440,-0.5119630000000001,-0.049316000000000006,-0.09301799999999999,-0.0029010000000000004,0.004497,0.0022960000000000003,-41.68,7.37,7.68,2a
2019-07-15_143206:460,-0.500793,-0.05996699999999999,-0.09454299999999999,-0.00339,0.006693999999999999,0.0038829999999999997,-40.869999,7.37,8.06,2a
2019-07-15_143206:480,-0.481476,-0.060486,-0.097107,-0.004397,0.008739,0.0021739999999999997,-40.869999,7.37,8.06,2a
2019-07-15_143206:500,-0.46417200000000003,-0.066071,-0.102692,-0.004488000000000001,0.008006000000000001,0.003181,-41.68,7.0,9.25,2a
2019-07-15_143206:520,-0.48095699999999997,-0.072174,-0.100159,-0.004275,0.005504,0.004219,-41.68,7.0,9.25,2a
2019-07-15_143206:540,-0.498749,-0.076752,-0.101685,-0.00339,0.005351,0.002388,-41.68,7.0,9.25,2a
2019-07-15_143206:560,-0.489594,-0.076752,-0.105743,-0.002169,0.007304000000000001,0.001381,-41.68,7.75,8.06,2a
2019-07-15_143206:580,-0.482483,-0.076263,-0.106232,-0.000643,0.008403,0.000404,-41.68,7.75,8.06,2a
2019-07-15_143206:600,-0.469757,-0.075226,-0.11080899999999999,0.000944,0.00822,-0.001366,-41.25,7.37,8.75,2a
2019-07-15_143206:620,-0.460114,-0.074738,-0.107269,0.0022559999999999998,0.006023,-0.0021899999999999997,-41.25,7.37,8.75,2a
2019-07-15_143206:640,-0.45654300000000003,-0.0737,-0.10318,0.00366,0.003032,-0.0037770000000000004,-41.25,7.37,8.75,2a
2019-07-15_143206:660,-0.47995,-0.067596,-0.09149199999999999,0.00424,0.000468,-0.004692,-40.560001,7.0,8.5,2a
2019-07-15_143206:680,-0.490112,-0.06405599999999999,-0.08996599999999999,0.003996,0.000865,-0.003624,-40.560001,7.0,8.5,2a
2019-07-15_143206:700,-0.490112,-0.06253099999999999,-0.088959,0.003111,0.003703,-0.00277,-40.869999,7.37,9.56,2a
2019-07-15_143206:720,-0.48706099999999997,-0.05996699999999999,-0.087952,0.002134,0.005961999999999999,-0.00457,-40.869999,7.37,9.56,2a
