timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_172617:020,-0.452484,-0.037108999999999996,-0.18096900000000002,-0.006136,0.004039,0.000343,-34.869999,-22.370001000000002,-17.25,2d
2019-07-15_172617:040,-0.453003,-0.040649,-0.183533,-0.005922,0.003246,0.000984,-34.869999,-22.370001000000002,-17.25,2d
2019-07-15_172617:060,-0.46316499999999994,-0.036591000000000005,-0.17996199999999998,-0.004732,0.002177,-0.002892,-35.25,-22.75,-17.25,2d
2019-07-15_172617:080,-0.476379,-0.025421,-0.166748,-0.002932,0.002116,-0.004753,-35.25,-22.75,-17.25,2d
2019-07-15_172617:100,-0.47332799999999997,-0.021332,-0.164703,-0.002993,0.0036420000000000003,-0.00515,-35.25,-23.5,-16.870001000000002,2d
2019-07-15_172617:120,-0.45706199999999997,-0.020325,-0.164703,-0.004213000000000001,0.004771,-0.002648,-35.25,-23.5,-16.870001000000002,2d
2019-07-15_172617:140,-0.45043900000000003,-0.023375999999999997,-0.1698,-0.005861,0.0041,0.001258,-35.25,-23.5,-16.870001000000002,2d
2019-07-15_172617:160,-0.447906,-0.029968,-0.17538499999999999,-0.007601,0.002696,0.004371,-34.869999,-23.870001000000002,-17.25,2d
2019-07-15_172617:180,-0.45043900000000003,-0.035065,-0.177429,-0.008211,0.000743,0.005745,-34.869999,-23.870001000000002,-17.25,2d
2019-07-15_172617:200,-0.45605500000000004,-0.033539,-0.181488,-0.008578,-0.000264,0.003761,-36.369999,-23.870001000000002,-17.25,2d
2019-07-15_172617:220,-0.45553599999999994,-0.032013,-0.183014,-0.008791,-0.000386,0.001655,-36.369999,-23.870001000000002,-17.25,2d
2019-07-15_172617:240,-0.462128,-0.023895,-0.187073,-0.009463,-0.000264,-0.000328,-36.369999,-23.870001000000002,-17.25,2d
2019-07-15_172617:260,-0.461121,-0.017792,-0.187073,-0.010775,0.000621,-0.000512,-35.68,-24.559998999999998,-17.25,2d
2019-07-15_172617:280,-0.45654300000000003,-0.016266,-0.187073,-0.012758,0.001415,0.000709,-35.68,-24.559998999999998,-17.25,2d
2019-07-15_172617:300,-0.455017,-0.017792,-0.18811,-0.015047,0.001964,0.001045,-34.560001,-23.5,-16.870001000000002,2d
2019-07-15_172617:320,-0.44995100000000005,-0.016266,-0.183533,-0.016634,0.002177,7.000000000000001e-06,-34.560001,-23.5,-16.870001000000002,2d
2019-07-15_172617:340,-0.454529,-0.016266,-0.185547,-0.018435,0.002391,-0.000512,-34.560001,-23.5,-16.870001000000002,2d
2019-07-15_172617:360,-0.44995100000000005,-0.009125,-0.189636,-0.020418000000000002,0.002574,0.000831,-34.869999,-23.5,-16.059998999999998,2d
2019-07-15_172617:380,-0.448425,-0.007599,-0.189636,-0.022799,0.002788,0.002113,-34.869999,-23.5,-16.059998999999998,2d
2019-07-15_172617:400,-0.454529,0.004059,-0.194702,-0.026247000000000003,0.002849,0.00132,-34.869999,-23.870001000000002,-14.87,2d
2019-07-15_172617:420,-0.461121,0.001495,-0.188599,-0.030031,0.003368,0.000129,-34.869999,-23.870001000000002,-14.87,2d
2019-07-15_172617:440,-0.45806899999999995,0.001495,-0.187073,-0.033816000000000006,0.004894,-0.000267,-34.869999,-23.870001000000002,-14.87,2d
2019-07-15_172617:460,-0.448425,-0.001495,-0.191162,-0.037935,0.006084,0.001991,-35.25,-24.18,-15.25,2d
2019-07-15_172617:480,-0.44232200000000005,-0.012177,-0.194702,-0.040774,0.005443,0.005958,-35.25,-24.18,-15.25,2d
2019-07-15_172617:500,-0.449432,-0.018799,-0.198273,-0.042452,0.004314,0.007881,-35.25,-24.559998999999998,-15.68,2d
2019-07-15_172617:520,-0.457581,-0.025908999999999998,-0.19574,-0.041384,0.003246,0.007301,-35.25,-24.559998999999998,-15.68,2d
2019-07-15_172617:540,-0.460114,-0.026427999999999997,-0.19622799999999999,-0.039339,0.002788,0.0058969999999999995,-35.25,-24.559998999999998,-15.68,2d
2019-07-15_172617:560,-0.45907600000000004,-0.026427999999999997,-0.194702,-0.036593,0.003246,0.005439,-35.25,-24.559998999999998,-13.68,2d
2019-07-15_172617:580,-0.45401,-0.027435,-0.19574,-0.033541,0.003886,0.0053479999999999995,-35.25,-24.559998999999998,-13.68,2d
2019-07-15_172617:600,-0.453491,-0.023375999999999997,-0.194214,-0.030581,0.003825,0.0053479999999999995,-34.869999,-24.559998999999998,-13.0,2d
2019-07-15_172617:620,-0.451477,-0.023375999999999997,-0.190125,-0.02698,0.00352,0.005043,-34.869999,-24.559998999999998,-13.0,2d
2019-07-15_172617:640,-0.465179,-0.013702,-0.185059,-0.024111,0.003124,0.003517,-34.869999,-24.559998999999998,-13.0,2d
2019-07-15_172617:660,-0.461121,-0.007599,-0.183014,-0.021792,0.005046,0.0029059999999999997,-35.25,-25.370001000000002,-13.25,2d
2019-07-15_172617:680,-0.45706199999999997,-0.002014,-0.17944300000000002,-0.021456,0.006084,0.002388,-35.25,-25.370001000000002,-13.25,2d
2019-07-15_172617:700,-0.453491,-0.0035399999999999997,-0.177948,-0.021731,0.005351,0.001228,-34.560001,-25.68,-11.37,2d
2019-07-15_172617:720,-0.453003,-0.006592,-0.174377,-0.021547,0.004771,0.001442,-34.560001,-25.68,-11.37,2d
2019-07-15_172617:740,-0.45907600000000004,-0.009125,-0.1698,-0.020083,0.003307,0.001381,-34.560001,-25.68,-11.37,2d
2019-07-15_172617:760,-0.462646,-0.010651,-0.171844,-0.018404,0.002757,0.002784,-34.869999,-25.68,-12.5,2d
2019-07-15_172617:780,-0.466217,-0.012695,-0.168274,-0.016572999999999997,0.0029100000000000003,0.004432,-34.869999,-25.68,-12.5,2d
2019-07-15_172617:800,-0.461639,-0.013213999999999998,-0.167755,-0.01462,0.003093,0.0058969999999999995,-35.68,-26.059998999999998,-12.06,2d
2019-07-15_172617:820,-0.45553599999999994,-0.011169,-0.168793,-0.012758,0.002513,0.007209,-35.68,-26.059998999999998,-12.06,2d
2019-07-15_172617:840,-0.45401,-0.009125,-0.172852,-0.011568,0.0012619999999999999,0.007759,-35.68,-26.059998999999998,-12.06,2d
2019-07-15_172617:860,-0.457581,-0.009125,-0.171844,-0.011233,-0.00044699999999999997,0.007759,-36.060001,-25.68,-11.0,2d
2019-07-15_172617:880,-0.458588,-0.009644,-0.171326,-0.011385,-0.0007830000000000001,0.008154999999999999,-36.060001,-25.68,-11.0,2d
2019-07-15_172617:900,-0.45605500000000004,-0.012695,-0.171844,-0.011781999999999999,-0.0009660000000000001,0.0084,-36.060001,-25.68,-10.56,2d
2019-07-15_172617:920,-0.446899,-0.011687999999999999,-0.170319,-0.011995,-0.001973,0.007942,-36.060001,-25.68,-10.56,2d
