timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_181628:240,-0.420959,-0.024902,-0.26181,-0.006136,0.000133,0.00016,-43.0,1.0,-4.56,2d
2019-07-15_181628:260,-0.43518100000000004,-0.021851,-0.259796,-0.004275,0.000133,-0.0017629999999999998,-43.369999,1.37,-5.0,2d
2019-07-15_181628:280,-0.44638100000000003,-0.015747,-0.253693,-0.0029010000000000004,0.0016589999999999999,-0.00277,-43.369999,1.37,-5.0,2d
2019-07-15_181628:300,-0.438751,-0.006592,-0.248108,-0.003237,0.0042829999999999995,-0.001397,-43.369999,1.37,-5.37,2d
2019-07-15_181628:320,-0.420441,-0.009125,-0.24758899999999998,-0.004152,0.005351,0.003181,-43.369999,1.37,-5.37,2d
2019-07-15_181628:340,-0.411804,-0.011687999999999999,-0.248108,-0.005556,0.004314,0.004158,-43.369999,1.37,-5.37,2d
2019-07-15_181628:360,-0.41943400000000003,-0.01828,-0.248596,-0.0064719999999999995,0.002361,0.003517,-42.25,1.75,-4.56,2d
2019-07-15_181628:380,-0.40570100000000003,-0.020325,-0.25317399999999995,-0.0064719999999999995,0.000407,0.002754,-42.25,1.75,-4.56,2d
2019-07-15_181628:400,-0.42147799999999996,-0.018799,-0.25827,-0.006319,-0.001027,0.000709,-42.560001,1.75,-4.56,2d
2019-07-15_181628:420,-0.427063,-0.019806,-0.256744,-0.006014,-0.000722,-0.000176,-42.560001,1.75,-4.56,2d
2019-07-15_181628:440,-0.433655,-0.018799,-0.260803,-0.004671,0.000133,-0.000664,-42.560001,1.75,-4.56,2d
2019-07-15_181628:460,-0.434692,-0.014740000000000001,-0.259796,-0.003817,0.0019030000000000002,-0.0009689999999999999,-43.75,1.0,-3.37,2d
2019-07-15_181628:480,-0.433655,-0.012177,-0.259277,-0.003054,0.003368,-0.00023700000000000001,-43.75,1.0,-3.37,2d
2019-07-15_181628:500,-0.42858900000000005,-0.008636,-0.25827,-0.003054,0.004619,0.0008619999999999999,-43.0,1.0,-5.37,2d
2019-07-15_181628:520,-0.427063,-0.0055850000000000006,-0.256226,-0.003664,0.005412,0.002052,-43.0,1.0,-5.37,2d
2019-07-15_181628:540,-0.42401099999999997,-0.006592,-0.25317399999999995,-0.004824,0.005626,0.0029059999999999997,-43.0,1.0,-5.37,2d
2019-07-15_181628:560,-0.417908,-0.008118,-0.25116,-0.00635,0.005351,0.003486,-43.75,1.0,-5.0,2d
2019-07-15_181628:580,-0.417389,-0.009644,-0.250641,-0.007815,0.004314,0.003975,-43.75,1.0,-5.0,2d
2019-07-15_181628:600,-0.420959,-0.006592,-0.250641,-0.008912999999999999,0.002635,0.004615,-42.560001,1.0,-4.18,2d
2019-07-15_181628:620,-0.43621800000000005,-0.0035399999999999997,-0.248596,-0.010653,0.002361,0.005684000000000001,-42.560001,1.0,-4.18,2d
2019-07-15_181628:640,-0.445374,-0.004059,-0.252686,-0.013033000000000001,0.003825,0.007087,-42.560001,1.0,-4.18,2d
2019-07-15_181628:660,-0.440796,-0.005065999999999999,-0.25012199999999996,-0.015413,0.006297,0.007698,-43.0,1.37,-4.18,2d
2019-07-15_181628:680,-0.42807,-0.0055850000000000006,-0.250641,-0.018007,0.007945,0.008216,-43.0,1.37,-4.18,2d
2019-07-15_181628:700,-0.426544,-0.007599,-0.250641,-0.020083,0.008403,0.008339,-43.0,1.0,-4.56,2d
2019-07-15_181628:720,-0.42453,-0.009644,-0.24758899999999998,-0.021792,0.007945,0.008491,-43.0,1.0,-4.56,2d
2019-07-15_181628:740,-0.42453,-0.013702,-0.248108,-0.022738,0.007091,0.008827,-43.0,1.0,-4.56,2d
2019-07-15_181628:760,-0.42453,-0.017273,-0.245544,-0.022799,0.006572,0.007942,-43.369999,1.37,-3.37,2d
2019-07-15_181628:780,-0.425018,-0.016266,-0.244019,-0.022188,0.005748,0.007087,-43.369999,1.37,-3.37,2d
2019-07-15_181628:800,-0.427063,-0.013702,-0.244019,-0.021731,0.005229,0.006965000000000001,-42.560001,2.5,-3.37,2d
2019-07-15_181628:820,-0.42858900000000005,-0.012695,-0.242004,-0.021212,0.004649,0.006874,-42.560001,2.5,-3.37,2d
2019-07-15_181628:840,-0.42758199999999996,-0.013213999999999998,-0.239441,-0.020418000000000002,0.004436,0.00663,-42.560001,2.5,-3.37,2d
2019-07-15_181628:860,-0.431122,-0.013702,-0.23895300000000003,-0.019961000000000003,0.003825,0.0061719999999999995,-43.369999,2.06,-3.75,2d
2019-07-15_181628:880,-0.431641,-0.012695,-0.235382,-0.019076,0.0035810000000000004,0.005836,-43.369999,2.06,-3.75,2d
2019-07-15_181628:900,-0.432159,-0.010162000000000001,-0.23590100000000003,-0.018892,0.0035810000000000004,0.0055,-43.369999,2.5,-3.37,2d
2019-07-15_181628:920,-0.429596,-0.010162000000000001,-0.235382,-0.018618,0.002788,0.005622,-43.369999,2.5,-3.37,2d
2019-07-15_181628:940,-0.430634,-0.011169,-0.23895300000000003,-0.018221,0.001628,0.0061719999999999995,-43.369999,2.5,-3.37,2d
2019-07-15_181628:960,-0.42758199999999996,-0.011169,-0.236389,-0.018007,0.001018,0.006569,-43.0,3.18,-2.56,2d
2019-07-15_181628:980,-0.42605600000000005,-0.012177,-0.236389,-0.017611,0.000468,0.006416,-43.0,3.18,-2.56,2d
2019-07-15_181629:000,-0.429596,-0.012177,-0.237427,-0.016817,0.00022400000000000002,0.00663,-43.369999,3.18,-4.18,2d
2019-07-15_181629:020,-0.426544,-0.011687999999999999,-0.237427,-0.016482,0.00016299999999999998,0.006233,-43.369999,3.18,-4.18,2d
2019-07-15_181629:040,-0.42758199999999996,-0.010651,-0.243011,-0.016298,-0.000386,0.005958,-43.369999,3.18,-4.18,2d
2019-07-15_181629:060,-0.43011499999999997,-0.012695,-0.243011,-0.015902,-0.0008439999999999999,0.006476999999999999,-41.869999,3.56,-3.75,2d
2019-07-15_181629:080,-0.432648,-0.013702,-0.24353000000000002,-0.015749000000000003,-0.0008439999999999999,0.006476999999999999,-41.869999,3.56,-3.75,2d
2019-07-15_181629:100,-0.43823199999999995,-0.014740000000000001,-0.24453699999999998,-0.015627000000000002,-0.000661,0.006934999999999999,-43.75,3.56,-3.37,2d
2019-07-15_181629:120,-0.44027700000000003,-0.017273,-0.24453699999999998,-0.01523,0.000468,0.00727,-43.75,3.56,-3.37,2d
2019-07-15_181629:140,-0.432648,-0.018799,-0.246063,-0.014559,0.0016589999999999999,0.00663,-43.75,3.56,-3.37,2d
2019-07-15_181629:160,-0.42758199999999996,-0.019806,-0.248596,-0.013308,0.002055,0.004829,-43.0,3.18,-3.37,2d
2019-07-15_181629:180,-0.429108,-0.015747,-0.248596,-0.012057,0.0016589999999999999,0.002967,-43.0,3.18,-3.37,2d
2019-07-15_181629:200,-0.426544,-0.014740000000000001,-0.24758899999999998,-0.010988,0.0017809999999999998,0.002449,-42.25,4.0,-4.18,2d
2019-07-15_181629:220,-0.427063,-0.015228,-0.246063,-0.010531,0.0019030000000000002,0.003578,-42.25,4.0,-4.18,2d
2019-07-15_181629:240,-0.42453,-0.016266,-0.24658200000000002,-0.009646,0.002116,0.004707,-42.25,4.0,-4.18,2d
2019-07-15_181629:260,-0.42453,-0.015228,-0.24658200000000002,-0.009066,0.001842,0.005012,-42.25,4.0,-3.37,2d
2019-07-15_181629:280,-0.43011499999999997,-0.018799,-0.24658200000000002,-0.008211,0.0019030000000000002,0.006019,-42.25,4.0,-3.37,2d
2019-07-15_181629:300,-0.433655,-0.019318000000000002,-0.24758899999999998,-0.007204,0.0023,0.005561,-43.0,4.68,-4.18,2d
2019-07-15_181629:320,-0.432159,-0.016266,-0.239441,-0.006869,0.002788,0.005409000000000001,-43.0,4.68,-4.18,2d
2019-07-15_181629:340,-0.429596,-0.014221000000000001,-0.23995999999999998,-0.0069299999999999995,0.002788,0.005622,-43.0,4.68,-4.18,2d
2019-07-15_181629:360,-0.418915,-0.012695,-0.230804,-0.007815,0.0023,0.005287,-42.25,4.25,-3.75,2d
2019-07-15_181629:380,-0.423492,-0.011687999999999999,-0.245544,-0.009585,0.00022400000000000002,0.00489,-42.25,4.25,-3.75,2d
2019-07-15_181629:400,-0.411804,-0.014221000000000001,-0.245056,-0.011507,-0.001973,0.004371,-43.0,4.25,-4.56,2d
2019-07-15_181629:420,-0.411804,-0.017273,-0.24453699999999998,-0.013033000000000001,-0.0046890000000000005,0.002388,-43.0,4.25,-4.56,2d
2019-07-15_181629:440,-0.410278,-0.017792,-0.245056,-0.013827,-0.007069,0.001167,-43.0,4.25,-4.56,2d
2019-07-15_181629:460,-0.416901,-0.018799,-0.249115,-0.014100999999999999,-0.008809,-0.00045099999999999996,-43.0,4.0,-5.0,2d
2019-07-15_181629:480,-0.42453,-0.01828,-0.25317399999999995,-0.013918,-0.00948,-0.003624,-43.0,4.0,-5.0,2d
2019-07-15_181629:500,-0.426544,-0.012695,-0.2547,-0.013430000000000001,-0.009145,-0.006096,-42.560001,4.25,-5.75,2d
2019-07-15_181629:520,-0.42605600000000005,-0.009125,-0.257233,-0.012758,-0.008473,-0.0066760000000000005,-42.560001,4.25,-5.75,2d
2019-07-15_181629:540,-0.42758199999999996,-0.0055850000000000006,-0.258759,-0.012697,-0.007679999999999999,-0.00689,-42.560001,4.25,-5.75,2d
2019-07-15_181629:560,-0.429108,-0.001495,-0.259796,-0.012758,-0.006551,-0.006371,-42.25,4.68,-5.37,2d
2019-07-15_181629:580,-0.425018,0.000488,-0.25827,-0.012118,-0.005482,-0.006371,-42.25,4.68,-5.37,2d
