timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_185551:840,-0.414337,-0.020844,-0.298431,0.009977,-0.004903,-0.002373,-29.25,-24.18,-18.059998999999998,2d
2019-07-15_185551:860,-0.42401099999999997,-0.012695,-0.296387,0.014158,-0.002888,-0.0037159999999999997,-29.25,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185551:880,-0.42401099999999997,0.004059,-0.29284699999999997,0.015928,0.000285,-0.00515,-29.25,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185551:900,-0.415375,0.008636,-0.290283,0.015013,0.002361,-0.004052,-29.25,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185551:920,-0.409271,0.012695,-0.285217,0.013028999999999999,0.00352,-0.002983,-28.18,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185551:940,-0.406219,0.017273,-0.282166,0.009214,0.00349,-0.003655,-28.18,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185551:960,-0.40368699999999996,0.017273,-0.28418000000000004,0.004301,0.002788,-0.0008470000000000001,-28.5,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185551:980,-0.40316799999999997,0.011169,-0.284698,-0.0009789999999999998,0.001842,0.001106,-28.5,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185552:000,-0.40316799999999997,0.007599,-0.28775,-0.005922,0.001353,0.001106,-28.5,-23.870001000000002,-18.870001000000002,2d
2019-07-15_185552:020,-0.394012,0.001007,-0.293854,-0.009859,0.0010789999999999999,0.001564,-28.870001000000002,-23.5,-17.25,2d
2019-07-15_185552:040,-0.405212,-0.005065999999999999,-0.293335,-0.011965,-0.00011100000000000001,0.000465,-28.870001000000002,-23.5,-17.25,2d
2019-07-15_185552:060,-0.41586300000000004,-0.004059,-0.285706,-0.012789,7.2e-05,-0.001366,-27.75,-23.870001000000002,-19.25,2d
2019-07-15_185552:080,-0.408752,-0.0030210000000000002,-0.283173,-0.012758,0.000865,-0.00045099999999999996,-27.75,-23.870001000000002,-19.25,2d
2019-07-15_185552:100,-0.404175,-0.002014,-0.284698,-0.012514,0.0012619999999999999,7.000000000000001e-06,-27.75,-23.870001000000002,-19.25,2d
2019-07-15_185552:120,-0.40368699999999996,0.000488,-0.28369099999999997,-0.011965,0.000621,-0.000389,-28.5,-24.559998999999998,-19.68,2d
2019-07-15_185552:140,-0.406738,0.0,-0.28369099999999997,-0.011446,0.000285,0.000648,-28.5,-24.559998999999998,-19.68,2d
2019-07-15_185552:160,-0.408752,-0.002014,-0.286224,-0.010927,0.000468,0.0029059999999999997,-28.5,-23.5,-18.5,2d
2019-07-15_185552:180,-0.399597,-0.001007,-0.287231,-0.010714,0.000682,0.004707,-28.5,-23.5,-18.5,2d
2019-07-15_185552:200,-0.397064,-0.001495,-0.28979499999999997,-0.010927,0.000285,0.004951,-28.5,-23.5,-18.5,2d
2019-07-15_185552:220,-0.393005,-0.0030210000000000002,-0.290802,-0.010714,-5e-05,0.004646,-28.870001000000002,-24.18,-18.5,2d
2019-07-15_185552:240,-0.392487,-0.000488,-0.294373,-0.009585,-0.001057,0.003242,-28.870001000000002,-24.18,-18.5,2d
2019-07-15_185552:260,-0.397064,0.005065999999999999,-0.291321,-0.009524,-0.002187,0.001655,-28.5,-24.559998999999998,-20.059998999999998,2d
2019-07-15_185552:280,-0.390442,0.007599,-0.290283,-0.009463,-0.002522,0.0021739999999999997,-28.5,-24.559998999999998,-20.059998999999998,2d
2019-07-15_185552:300,-0.38739,0.008636,-0.290802,-0.010439,-0.004109000000000001,0.002967,-28.5,-24.559998999999998,-20.059998999999998,2d
2019-07-15_185552:320,-0.379791,0.008636,-0.293854,-0.010714,-0.006551,0.00251,-28.870001000000002,-24.559998999999998,-18.5,2d
2019-07-15_185552:340,-0.374695,0.009644,-0.294373,-0.010775,-0.009145,0.001625,-28.870001000000002,-24.559998999999998,-18.5,2d
2019-07-15_185552:360,-0.388428,0.009644,-0.295898,-0.010439,-0.012013,0.000404,-28.870001000000002,-24.559998999999998,-18.059998999999998,2d
2019-07-15_185552:380,-0.392487,0.014221000000000001,-0.28927600000000003,-0.010256,-0.013112,0.001381,-28.870001000000002,-24.559998999999998,-18.059998999999998,2d
2019-07-15_185552:400,-0.374695,0.007111,-0.295898,-0.010134,-0.015858,0.004554,-28.870001000000002,-24.559998999999998,-18.059998999999998,2d
2019-07-15_185552:420,-0.367584,0.008118,-0.297913,-0.009737,-0.019612,0.007148000000000001,-29.25,-25.0,-19.68,2d
2019-07-15_185552:440,-0.36554000000000003,0.007111,-0.296387,-0.009798000000000001,-0.023488,0.009590000000000001,-29.25,-25.0,-19.68,2d
2019-07-15_185552:460,-0.365021,0.006592,-0.293854,-0.010134,-0.027516000000000002,0.011726,-27.5,-25.0,-18.870001000000002,2d
2019-07-15_185552:480,-0.368591,0.009644,-0.29538000000000003,-0.011323999999999999,-0.031361,0.013374,-27.5,-25.0,-18.870001000000002,2d
2019-07-15_185552:500,-0.385864,0.008636,-0.311646,-0.013247,-0.032307,0.014656,-27.5,-25.0,-18.870001000000002,2d
2019-07-15_185552:520,-0.38385,0.006592,-0.333496,-0.016085,-0.030719999999999997,0.014656,-28.18,-24.18,-18.870001000000002,2d
2019-07-15_185552:540,-0.385864,0.005065999999999999,-0.342163,-0.018099,-0.029102999999999997,0.013923,-28.18,-24.18,-18.870001000000002,2d
2019-07-15_185552:560,-0.409271,0.002014,-0.358429,-0.018801,-0.024342,0.011787,-27.75,-23.870001000000002,-20.370001000000002,2d
2019-07-15_185552:580,-0.416382,0.002014,-0.36911,-0.018801,-0.016896,0.0073620000000000005,-27.75,-23.870001000000002,-20.370001000000002,2d
2019-07-15_185552:600,-0.40011599999999997,0.004059,-0.374176,-0.018343,-0.009267000000000001,0.005043,-27.75,-23.870001000000002,-20.370001000000002,2d
2019-07-15_185552:620,-0.393494,0.004059,-0.370636,-0.016939,-0.0033159999999999995,0.005622,-26.68,-23.5,-20.059998999999998,2d
2019-07-15_185552:640,-0.382324,0.002014,-0.36349499999999996,-0.015169,0.00056,0.005409000000000001,-26.68,-23.5,-20.059998999999998,2d
2019-07-15_185552:660,-0.378754,0.0,-0.359955,-0.013247,0.003764,0.0055,-27.5,-25.0,-20.370001000000002,2d
2019-07-15_185552:680,-0.365021,-0.002014,-0.349274,-0.01111,0.005748,0.007087,-27.5,-25.0,-20.370001000000002,2d
2019-07-15_185552:700,-0.366058,-0.0035399999999999997,-0.344696,-0.00873,0.00584,0.008154999999999999,-27.5,-25.0,-20.370001000000002,2d
2019-07-15_185552:720,-0.37316900000000003,-0.0055850000000000006,-0.34317,-0.007081999999999999,0.006236,0.008461,-27.059998999999998,-24.559998999999998,-19.25,2d
2019-07-15_185552:740,-0.370636,-0.006592,-0.344177,-0.0056170000000000005,0.0069689999999999995,0.00782,-27.059998999999998,-24.559998999999998,-19.25,2d
2019-07-15_185552:760,-0.382324,-0.006592,-0.342163,-0.004824,0.008006000000000001,0.00663,-27.059998999999998,-24.18,-20.059998999999998,2d
2019-07-15_185552:780,-0.380798,-0.007111,-0.340118,-0.004336,0.009593,0.005836,-27.059998999999998,-24.18,-20.059998999999998,2d
2019-07-15_185552:800,-0.378754,-0.006072999999999999,-0.338074,-0.003878,0.010661,0.004707,-27.059998999999998,-24.18,-20.059998999999998,2d
2019-07-15_185552:820,-0.379272,-0.007111,-0.33300799999999997,-0.00339,0.011852,0.002967,-27.75,-24.18,-19.68,2d
2019-07-15_185552:840,-0.379791,-0.0055850000000000006,-0.33300799999999997,-0.003237,0.01292,0.002235,-27.75,-24.18,-19.68,2d
2019-07-15_185552:860,-0.381317,-0.0035399999999999997,-0.33197,-0.0033280000000000002,0.013987999999999999,0.002784,-28.18,-23.870001000000002,-20.5,2d
