timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_143951:200,-0.440796,-0.008636,-0.220642,-0.010927,-0.004811,0.0038829999999999997,-43.25,-0.75,-1.0,2a
2019-07-15_143951:220,-0.452484,-0.014740000000000001,-0.217072,-0.012301000000000001,-0.0045060000000000005,0.004615,-43.25,-0.75,-1.0,2a
2019-07-15_143951:240,-0.47332799999999997,-0.014740000000000001,-0.20944200000000002,-0.013308,-0.002888,0.00489,-43.0,-1.18,-1.0,2a
2019-07-15_143951:260,-0.47842399999999996,-0.016266,-0.196747,-0.014315000000000001,1.1e-05,0.006416,-43.0,-1.18,-1.0,2a
2019-07-15_143951:280,-0.45196499999999995,-0.013213999999999998,-0.191162,-0.016817,0.002971,0.009956,-43.0,-1.18,-1.0,2a
2019-07-15_143951:300,-0.431122,-0.019318000000000002,-0.200317,-0.019747,0.0012619999999999999,0.014594999999999999,-43.0,-0.37,-2.56,2a
2019-07-15_143951:320,-0.43518100000000004,-0.023895,-0.206909,-0.021609,-0.002187,0.014044999999999998,-43.0,-0.37,-2.56,2a
2019-07-15_143951:340,-0.45806899999999995,-0.026427999999999997,-0.21148699999999998,-0.023469999999999998,-0.004567,0.010933,-43.25,0.25,-2.06,2a
2019-07-15_143951:360,-0.46875,-0.021332,-0.22421300000000002,-0.024935,-0.0037119999999999996,0.010139,-43.25,0.25,-2.06,2a
2019-07-15_143951:380,-0.46670500000000004,-0.020325,-0.22927899999999998,-0.026461000000000002,-0.001637,0.009681,-43.25,0.25,-2.06,2a
2019-07-15_143951:400,-0.47079499999999996,-0.004059,-0.225739,-0.028322000000000003,0.000743,0.008216,-43.68,-0.37,-0.56,2a
2019-07-15_143951:420,-0.490601,0.011169,-0.226746,-0.032503,0.00471,0.007606,-43.68,-0.37,-0.56,2a
2019-07-15_143951:440,-0.490601,0.019318000000000002,-0.23028600000000002,-0.038607,0.010997,0.009956,-44.5,0.68,-1.75,2a
2019-07-15_143951:460,-0.475861,0.01828,-0.22164899999999998,-0.044619,0.016643,0.012397,-44.5,0.68,-1.75,2a
2019-07-15_143951:480,-0.44891400000000004,0.009125,-0.19927999999999998,-0.050539,0.019359,0.01371,-44.5,0.68,-1.75,2a
2019-07-15_143951:500,-0.41333000000000003,0.0035399999999999997,-0.186066,-0.054262,0.017833,0.015632,-43.25,1.37,-2.56,2a
2019-07-15_143951:520,-0.41232299999999994,-0.010162000000000001,-0.185547,-0.055575,0.011211,0.016182,-43.25,1.37,-2.56,2a
2019-07-15_143951:540,-0.40823400000000004,-0.019318000000000002,-0.182007,-0.054659000000000006,0.004375,0.014990999999999999,-42.560001,1.0,-1.75,2a
2019-07-15_143951:560,-0.41943400000000003,-0.029968,-0.17538499999999999,-0.051211,-0.002644,0.014503,-42.560001,1.0,-1.75,2a
2019-07-15_143951:580,-0.417389,-0.036072,-0.176422,-0.045962,-0.007558,0.01493,-42.560001,1.0,-1.75,2a
2019-07-15_143951:600,-0.417389,-0.031006,-0.182007,-0.039858,-0.013263999999999998,0.016243,-44.060001,1.37,-0.56,2a
2019-07-15_143951:620,-0.41232299999999994,-0.027954000000000003,-0.189636,-0.034731,-0.018697,0.018104,-44.060001,1.37,-0.56,2a
2019-07-15_143951:640,-0.431641,-0.024902,-0.20486500000000002,-0.030031,-0.023671,0.019569,-43.68,2.5,-1.75,2a
2019-07-15_143951:660,-0.45196499999999995,-0.019806,-0.212006,-0.026186,-0.025075,0.020087999999999998,-43.68,2.5,-1.75,2a
2019-07-15_143951:680,-0.46823100000000006,-0.023375999999999997,-0.22521999999999998,-0.023745,-0.022481,0.020027,-43.68,2.5,-1.75,2a
2019-07-15_143951:700,-0.45043900000000003,-0.023375999999999997,-0.235382,-0.021853,-0.019246,0.020301,-43.68,3.25,-1.75,2a
2019-07-15_143951:720,-0.429596,-0.025908999999999998,-0.255707,-0.020357,-0.019154,0.019111000000000003,-43.68,3.25,-1.75,2a
2019-07-15_143951:740,-0.446899,-0.027435,-0.268951,-0.019137,-0.019368,0.015387999999999999,-42.560001,3.87,-4.06,2a
2019-07-15_143951:760,-0.48196400000000006,-0.033539,-0.27301,-0.017884999999999998,-0.014790000000000001,0.011451000000000001,-42.560001,3.87,-4.06,2a
2019-07-15_143951:780,-0.49517799999999995,-0.03302,-0.275543,-0.016572999999999997,-0.005635,0.008735,-42.560001,3.87,-4.06,2a
2019-07-15_143951:800,-0.522644,-0.027954000000000003,-0.28064,-0.015627000000000002,0.005901,0.009009999999999999,-43.0,5.5,-4.5,2a
2019-07-15_143951:820,-0.536377,-0.031494,-0.285706,-0.01523,0.021769999999999998,0.011268,-43.0,5.5,-4.5,2a
2019-07-15_143951:840,-0.486023,-0.038635,-0.293335,-0.014315000000000001,0.037822,0.011451000000000001,-43.060001,5.18,-4.5,2a
2019-07-15_143951:860,-0.451477,-0.041687,-0.28369099999999997,-0.012697,0.046123000000000004,0.010872,-43.060001,5.18,-4.5,2a
2019-07-15_143951:880,-0.410278,-0.049316000000000006,-0.263855,-0.00873,0.047527,0.010139,-43.060001,5.18,-4.5,2a
2019-07-15_143951:900,-0.391479,-0.049805,-0.245056,-0.005221,0.043345999999999996,0.0061719999999999995,-43.0,5.5,-3.0,2a
2019-07-15_143951:920,-0.389954,-0.046752999999999996,-0.21859699999999999,-0.0029010000000000004,0.036081999999999996,0.004646,-43.0,5.5,-3.0,2a
2019-07-15_143951:940,-0.40316799999999997,-0.043213,-0.20639000000000002,-0.001375,0.028606,0.006141,-43.0,5.75,-2.06,2a
2019-07-15_143951:960,-0.412811,-0.042175,-0.20080599999999998,-0.000918,0.02235,0.006233,-43.0,5.75,-2.06,2a
2019-07-15_143951:980,-0.434174,-0.039642000000000004,-0.193176,-0.0009789999999999998,0.01704,0.005745,-43.0,5.75,-2.06,2a
2019-07-15_143952:000,-0.462646,-0.040161,-0.198273,-0.0015279999999999998,0.014903,0.005958,-43.68,5.37,-0.18,2a
2019-07-15_143952:020,-0.457581,-0.040649,-0.203369,-0.002657,0.017162,0.004615,-43.68,5.37,-0.18,2a
2019-07-15_143952:040,-0.44995100000000005,-0.040161,-0.20080599999999998,-0.00339,0.01945,0.002845,-43.25,5.75,-0.18,2a
2019-07-15_143952:060,-0.444855,-0.039642000000000004,-0.192688,-0.003817,0.020243999999999998,0.001258,-43.25,5.75,-0.18,2a
2019-07-15_143952:080,-0.45907600000000004,-0.037598,-0.183014,-0.004397,0.021159,-0.00045099999999999996,-43.25,5.75,-0.18,2a
2019-07-15_143952:100,-0.447388,-0.037108999999999996,-0.180481,-0.004213000000000001,0.025218,-0.0034409999999999996,-42.560001,6.87,0.56,2a
2019-07-15_143952:120,-0.425537,-0.032532,-0.184021,-0.004091,0.027721,-0.005944,-42.560001,6.87,0.56,2a
2019-07-15_143952:140,-0.42807,-0.031494,-0.18454,-0.003573,0.024669,-0.005577,-43.25,5.75,2.56,2a
2019-07-15_143952:160,-0.453491,-0.033539,-0.18096900000000002,-0.003176,0.021678,-0.004967,-43.25,5.75,2.56,2a
2019-07-15_143952:180,-0.46823100000000006,-0.030487,-0.17944300000000002,-0.001986,0.02235,-0.005822,-43.25,5.75,2.56,2a
2019-07-15_143952:200,-0.477386,-0.028961,-0.17538499999999999,-0.00107,0.024089,-0.006554000000000001,-43.060001,5.37,2.18,2a
2019-07-15_143952:220,-0.48196400000000006,-0.024384,-0.163696,-0.000246,0.027141000000000002,-0.005974,-43.060001,5.37,2.18,2a
2019-07-15_143952:240,-0.47943100000000005,-0.023895,-0.15506,0.000212,0.030070999999999997,-0.005547,-43.0,5.75,3.37,2a
2019-07-15_143952:260,-0.467743,-0.024384,-0.144379,0.001188,0.032695,-0.0057,-43.0,5.75,3.37,2a
2019-07-15_143952:280,-0.460114,-0.023375999999999997,-0.137756,0.0022559999999999998,0.033366,-0.005883,-43.0,5.75,3.37,2a
2019-07-15_143952:300,-0.459595,-0.022369,-0.134216,0.003111,0.031566000000000004,-0.005028,-43.68,5.75,5.68,2a
2019-07-15_143952:320,-0.472321,-0.020325,-0.115906,0.0034460000000000003,0.029399,-0.004357,-43.68,5.75,5.68,2a
2019-07-15_143952:340,-0.475372,-0.017273,-0.110321,0.00247,0.028208999999999998,-0.0035020000000000003,-43.369999,5.06,5.37,2a
2019-07-15_143952:360,-0.506378,-0.018799,-0.091003,0.001005,0.027812,-0.001397,-43.369999,5.06,5.37,2a
2019-07-15_143952:380,-0.508911,-0.023375999999999997,-0.083374,-0.000734,0.029186,0.000496,-43.369999,5.06,5.37,2a
2019-07-15_143952:400,-0.501282,-0.025908999999999998,-0.07775900000000001,-0.002443,0.029063,0.001838,-42.369999,5.37,6.5,2a
2019-07-15_143952:420,-0.49517799999999995,-0.03302,-0.0737,-0.0037560000000000002,0.02708,0.00309,-42.369999,5.37,6.5,2a
2019-07-15_143952:440,-0.496216,-0.034058,-0.072174,-0.004275,0.02476,0.003975,-43.0,4.68,7.25,2a
2019-07-15_143952:460,-0.509918,-0.03302,-0.065063,-0.00461,0.022899,0.003242,-43.0,4.68,7.25,2a
2019-07-15_143952:480,-0.514496,-0.034058,-0.064545,-0.004488000000000001,0.022014,0.002845,-43.0,4.68,7.25,2a
2019-07-15_143952:500,-0.516022,-0.032013,-0.065063,-0.00461,0.02122,0.002693,-42.560001,5.06,8.87,2a
2019-07-15_143952:520,-0.516022,-0.031494,-0.063019,-0.004488000000000001,0.019969,0.002449,-42.560001,5.06,8.87,2a
2019-07-15_143952:540,-0.512482,-0.032013,-0.059479,-0.004397,0.019694999999999997,0.000984,-41.869999,5.75,8.06,2a
2019-07-15_143952:560,-0.510437,-0.031006,-0.059479,-0.003664,0.020366,-0.0013050000000000002,-41.869999,5.75,8.06,2a
2019-07-15_143952:580,-0.515533,-0.025421,-0.049805,-0.0022600000000000003,0.020366,-0.004021,-41.869999,5.75,8.06,2a
2019-07-15_143952:600,-0.509918,-0.025421,-0.048798,-0.0021079999999999996,0.020488,-0.003228,-41.5,5.75,9.68,2a
2019-07-15_143952:620,-0.475372,-0.027435,-0.037108999999999996,-0.001864,0.018565,0.000404,-41.5,5.75,9.68,2a
2019-07-15_143952:640,-0.477905,-0.026917,-0.037598,-0.0020469999999999998,0.014842,0.001655,-41.869999,4.68,10.5,2a
2019-07-15_143952:660,-0.475372,-0.022858,-0.042175,-0.0006730000000000001,0.011394,-0.00045099999999999996,-41.869999,4.68,10.5,2a
2019-07-15_143952:680,-0.470276,-0.021332,-0.043701,-0.000582,0.007273999999999999,-0.001641,-41.869999,4.68,10.5,2a
2019-07-15_143952:700,-0.466217,-0.020325,-0.046752999999999996,-2e-06,0.002574,0.00028199999999999997,-42.18,4.68,11.68,2a
2019-07-15_143952:720,-0.47280900000000003,-0.019806,-0.049316000000000006,5.9e-05,-0.00124,0.000831,-42.18,4.68,11.68,2a
2019-07-15_143952:740,-0.472321,-0.016753999999999998,-0.061005,-0.000277,-0.003163,0.0007700000000000001,-41.060001,5.37,11.25,2a
2019-07-15_143952:760,-0.472321,-0.016266,-0.074738,-0.000734,-0.005879,0.001564,-41.060001,5.37,11.25,2a
2019-07-15_143952:780,-0.475372,-0.017273,-0.071686,-0.001986,-0.0072829999999999995,0.002449,-41.060001,5.37,11.25,2a
2019-07-15_143952:800,-0.485016,-0.016266,-0.07775900000000001,-0.0031149999999999997,-0.008015000000000001,0.0043100000000000005,-41.0,5.06,11.25,2a
2019-07-15_143952:820,-0.505371,-0.022858,-0.0737,-0.004549,-0.006551,0.005958,-41.0,5.06,11.25,2a
2019-07-15_143952:840,-0.508911,-0.025421,-0.073212,-0.005739,-0.003438,0.005684000000000001,-41.75,5.06,9.68,2a
2019-07-15_143952:860,-0.500275,-0.034546,-0.072693,-0.006869,-0.000508,0.004493,-41.75,5.06,9.68,2a
2019-07-15_143952:880,-0.501282,-0.035583,-0.069641,-0.007081999999999999,0.0009570000000000001,0.003425,-41.75,5.06,9.68,2a
2019-07-15_143952:900,-0.494171,-0.040161,-0.064545,-0.006745999999999999,0.002239,0.0018989999999999999,-41.75,5.06,11.25,2a
2019-07-15_143952:920,-0.49517799999999995,-0.042175,-0.06149299999999999,-0.0058,0.001628,-0.00045099999999999996,-41.75,5.06,11.25,2a
2019-07-15_143952:940,-0.488068,-0.037598,-0.058960000000000005,-0.004793,0.000621,-0.0028309999999999997,-41.369999,5.75,10.5,2a
2019-07-15_143952:960,-0.49316400000000005,-0.030487,-0.063538,-0.003939,-0.0005690000000000001,-0.002983,-41.369999,5.75,10.5,2a
2019-07-15_143952:980,-0.48654200000000003,-0.022369,-0.065063,-0.0034509999999999996,-0.001393,-0.001641,-41.369999,5.75,10.5,2a
2019-07-15_143953:000,-0.489594,-0.020844,-0.065582,-0.003878,-0.0018510000000000002,0.000129,-41.369999,5.37,10.87,2a
2019-07-15_143953:020,-0.48300200000000004,-0.020844,-0.066589,-0.00461,-0.001515,0.001777,-41.369999,5.37,10.87,2a
