timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_173343:720,-0.43518100000000004,-0.013213999999999998,-0.263855,0.091612,0.016704,-0.022026,-26.18,-18.370001000000002,-33.75,1b
2019-07-15_173343:740,-0.42758199999999996,-0.024384,-0.25521900000000003,0.079374,0.01942,-0.025353,-26.18,-15.0,-34.869999,1b
2019-07-15_173343:760,-0.410797,-0.020844,-0.242493,0.06829600000000001,0.018687,-0.024406999999999998,-26.18,-15.0,-34.869999,1b
2019-07-15_173343:780,-0.40063499999999996,-0.037598,-0.230804,0.059873,0.016184999999999998,-0.026146,-27.25,-12.0,-36.060001,1b
2019-07-15_173343:800,-0.410797,-0.049316000000000006,-0.226227,0.055082000000000006,0.014719999999999999,-0.028923,-27.25,-12.0,-36.060001,1b
2019-07-15_173343:820,-0.42248500000000005,-0.053375,-0.220123,0.051695000000000005,0.014995,-0.02694,-27.25,-12.0,-36.060001,1b
2019-07-15_173343:840,-0.432159,-0.056915,-0.21402,0.048338,0.015238999999999999,-0.020836,-26.559998999999998,-9.68,-36.369999,1b
2019-07-15_173343:860,-0.417389,-0.063538,-0.21249400000000002,0.04373,0.01353,-0.015709,-26.559998999999998,-9.68,-36.369999,1b
2019-07-15_173343:880,-0.416382,-0.067108,-0.20639000000000002,0.039182999999999996,0.011211,-0.012719,-27.68,-8.56,-36.869999,1b
2019-07-15_173343:900,-0.42807,-0.072693,-0.199799,0.034451999999999997,0.010265,-0.012871,-27.68,-8.56,-36.869999,1b
2019-07-15_173343:920,-0.443329,-0.08081100000000001,-0.19775399999999999,0.030393,0.011729,-0.014641,-27.68,-8.56,-36.869999,1b
2019-07-15_173343:940,-0.449432,-0.094055,-0.193695,0.027555,0.014385,-0.016564,-27.68,-7.5,-36.869999,1b
2019-07-15_173343:960,-0.446899,-0.101685,-0.190125,0.027616,0.01646,-0.017785,-27.68,-7.5,-36.869999,1b
2019-07-15_173343:980,-0.42807,-0.09811399999999999,-0.192169,0.027951999999999998,0.015971,-0.017785,-27.68,-7.06,-37.68,1b
2019-07-15_173344:000,-0.42147799999999996,-0.089478,-0.194214,0.027799,0.013713,-0.016594,-27.68,-7.06,-37.68,1b
2019-07-15_173344:020,-0.445862,-0.082336,-0.190643,0.027006,0.01115,-0.015648,-27.68,-7.06,-37.68,1b
2019-07-15_173344:040,-0.536377,-0.07775900000000001,-0.184021,0.025480000000000003,0.006358,-0.013848,-28.5,-5.68,-36.75,1b
2019-07-15_173344:060,-0.514496,-0.07016,-0.191162,0.022093,0.0029100000000000003,-0.007897,-28.5,-5.68,-36.75,1b
2019-07-15_173344:080,-0.5272220000000001,-0.063538,-0.192688,0.022244999999999997,0.002849,-0.006768000000000001,-29.18,-6.06,-37.18,1b
2019-07-15_173344:100,-0.44384799999999996,-0.055389,-0.21453899999999998,0.023374000000000002,0.002513,-0.017693,-29.18,-6.06,-37.18,1b
2019-07-15_173344:120,-0.441803,-0.039642000000000004,-0.22216799999999998,0.025144,-0.002156,-0.026879000000000004,-29.18,-6.06,-37.18,1b
2019-07-15_173344:140,-0.41384899999999997,-0.020325,-0.23995999999999998,0.027219999999999998,-0.006551,-0.02343,-29.18,-4.68,-36.75,1b
2019-07-15_173344:160,-0.420959,-0.018799,-0.239441,0.030789999999999998,-0.0054210000000000005,-0.0187,-29.18,-4.68,-36.75,1b
2019-07-15_173344:180,-0.441284,-0.010651,-0.242493,0.03253,-0.002187,-0.017327000000000002,-30.0,-3.87,-37.18,1b
