timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_143702:300,-0.382324,-0.014221000000000001,-0.31723,-0.007051999999999999,0.001353,0.0037,-39.25,8.25,-12.75,2b
2019-07-15_143702:320,-0.355896,-0.014740000000000001,-0.324371,-0.007448000000000001,0.001018,0.003181,-39.25,8.25,-12.75,2b
2019-07-15_143702:340,-0.399109,-0.016753999999999998,-0.32132,-0.007448000000000001,-0.00124,0.004371,-39.25,8.25,-12.75,2b
2019-07-15_143702:360,-0.396057,-0.017273,-0.31369,-0.006869,1.1e-05,0.004432,-39.68,8.68,-12.25,2b
2019-07-15_143702:380,-0.40774499999999997,-0.016266,-0.314697,-0.006197,0.0016589999999999999,0.002754,-39.68,8.68,-12.25,2b
2019-07-15_143702:400,-0.393005,-0.01828,-0.308075,-0.005282,0.004833,0.0021739999999999997,-39.68,8.25,-12.75,2b
2019-07-15_143702:420,-0.377228,-0.01828,-0.308594,-0.004732,0.006023,0.004158,-39.68,8.25,-12.75,2b
2019-07-15_143702:440,-0.36706500000000003,-0.020325,-0.31369,-0.005068,0.004619,0.006416,-39.68,8.25,-12.75,2b
2019-07-15_143702:460,-0.36706500000000003,-0.025421,-0.315216,-0.005068,0.0019030000000000002,0.006294,-38.5,9.5,-12.0,2b
2019-07-15_143702:480,-0.381805,-0.024902,-0.316742,-0.004946,7.2e-05,0.003578,-38.5,9.5,-12.0,2b
2019-07-15_143702:500,-0.389435,-0.025908999999999998,-0.318268,-0.004213000000000001,-0.000172,0.001991,-39.25,9.06,-12.75,2b
2019-07-15_143702:520,-0.389435,-0.026917,-0.32132,-0.003512,0.00056,-0.000176,-39.25,9.06,-12.75,2b
2019-07-15_143702:540,-0.391479,-0.024384,-0.322845,-0.002779,0.001537,-0.0017629999999999998,-39.25,9.06,-12.75,2b
2019-07-15_143702:560,-0.389435,-0.022369,-0.319794,-0.0017109999999999998,0.003124,-0.001458,-39.25,9.06,-14.0,2b
