timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_174216:460,-0.42248500000000005,-0.026917,-0.269958,0.002073,0.002574,-0.00045099999999999996,-25.25,-24.0,-27.559998999999998,1a
2019-07-15_174216:480,-0.432159,-0.06253099999999999,-0.25827,0.002928,0.00016299999999999998,0.000831,-26.370001000000002,-23.559998999999998,-26.68,1a
2019-07-15_174216:500,-0.41586300000000004,-0.081329,-0.254211,0.00717,0.001018,0.000587,-26.370001000000002,-23.559998999999998,-26.68,1a
2019-07-15_174216:520,-0.399597,-0.10928299999999999,-0.254211,0.01486,-0.00011100000000000001,-0.003563,-26.870001000000002,-22.5,-27.059998999999998,1a
2019-07-15_174216:540,-0.390442,-0.121002,-0.2547,0.026213,-0.002156,-0.010338,-26.870001000000002,-22.5,-27.059998999999998,1a
2019-07-15_174216:560,-0.397583,-0.111328,-0.260284,0.039182999999999996,-0.004414,-0.016319999999999998,-26.870001000000002,-22.5,-27.059998999999998,1a
2019-07-15_174216:580,-0.411804,-0.098633,-0.263336,0.050321,-0.0037119999999999996,-0.018578,-27.059998999999998,-23.18,-28.0,1a
2019-07-15_174216:600,-0.435699,-0.089478,-0.274017,0.059599,-0.000233,-0.019371,-27.059998999999998,-23.18,-28.0,1a
2019-07-15_174216:620,-0.434692,-0.094055,-0.28418000000000004,0.067259,0.005565,-0.02224,-25.559998999999998,-22.059998999999998,-28.75,1a
2019-07-15_174216:640,-0.455017,-0.101685,-0.301483,0.07534600000000001,0.012737,-0.029381,-25.559998999999998,-22.059998999999998,-28.75,1a
2019-07-15_174216:660,-0.441803,-0.100159,-0.295898,0.08282300000000001,0.020366,-0.036675,-25.559998999999998,-22.059998999999998,-28.75,1a
2019-07-15_174216:680,-0.430634,-0.095581,-0.293854,0.089659,0.025554,-0.038475,-26.0,-21.0,-30.0,1a
2019-07-15_174216:700,-0.41384899999999997,-0.096069,-0.290283,0.096983,0.028392,-0.039330000000000004,-26.0,-21.0,-30.0,1a
2019-07-15_174216:720,-0.414337,-0.089478,-0.285706,0.10269,0.028606,-0.044396,-25.25,-19.18,-31.5,1a
2019-07-15_174216:740,-0.407227,-0.082336,-0.270966,0.10732799999999999,0.028727999999999997,-0.048119,-25.25,-19.18,-31.5,1a
2019-07-15_174216:760,-0.390442,-0.065582,-0.260284,0.110502,0.028208999999999998,-0.046898,-25.25,-19.18,-31.5,1a
2019-07-15_174216:780,-0.381317,-0.063538,-0.254211,0.11071600000000001,0.024822,-0.043999,-26.370001000000002,-16.5,-31.870001000000002,1a
2019-07-15_174216:800,-0.377747,-0.055389,-0.23895300000000003,0.10977,0.019969,-0.043389,-26.370001000000002,-16.5,-31.870001000000002,1a
2019-07-15_174216:820,-0.38028,-0.047272,-0.22927899999999998,0.10659600000000001,0.014385,-0.043847000000000004,-26.0,-14.68,-34.25,1a
2019-07-15_174216:840,-0.390442,-0.041687,-0.21402,0.101011,0.008891,-0.042321,-26.0,-14.68,-34.25,1a
2019-07-15_174216:860,-0.40063499999999996,-0.044219999999999995,-0.21148699999999998,0.094663,0.00471,-0.039421,-26.0,-14.68,-34.25,1a
2019-07-15_174216:880,-0.411285,-0.045745999999999995,-0.213531,0.087614,0.0010789999999999999,-0.037163,-27.059998999999998,-12.06,-34.25,1a
2019-07-15_174216:900,-0.439758,-0.046752999999999996,-0.21759,0.08065599999999999,-0.000325,-0.03463,-27.059998999999998,-12.06,-34.25,1a
2019-07-15_174216:920,-0.452484,-0.042694,-0.225739,0.074552,0.001353,-0.031243,-26.0,-10.18,-35.5,1a
2019-07-15_174216:940,-0.467743,-0.040649,-0.223694,0.067839,0.004619,-0.027855,-26.0,-10.18,-35.5,1a
2019-07-15_174216:960,-0.578064,-0.042175,-0.22927899999999998,0.061613,0.006175,-0.025596999999999998,-26.0,-10.18,-35.5,1a
2019-07-15_174216:980,-0.530792,-0.047272,-0.24453699999999998,0.055478999999999994,0.0036420000000000003,-0.024071000000000002,-26.370001000000002,-8.56,-36.25,1a
2019-07-15_174217:000,-0.526215,-0.055908000000000006,-0.227264,0.048246,0.005565,-0.020684,-26.370001000000002,-8.56,-36.25,1a
2019-07-15_174217:020,-0.492645,-0.065063,-0.23284899999999997,0.045347000000000005,0.010020000000000001,-0.021477,-25.25,-6.37,-37.5,1a
2019-07-15_174217:040,-0.45553599999999994,-0.066071,-0.21859699999999999,0.04315,0.015575,-0.028923,-25.25,-6.37,-37.5,1a
2019-07-15_174217:060,-0.45196499999999995,-0.056915,-0.22116100000000002,0.045194,0.018290999999999998,-0.030907,-25.25,-6.37,-37.5,1a
2019-07-15_174217:080,-0.407227,-0.053375,-0.20538299999999998,0.046934,0.021769999999999998,-0.025872000000000003,-26.75,-5.37,-37.5,1a
2019-07-15_174217:100,-0.410278,-0.047272,-0.198273,0.046263,0.023296,-0.018364,-26.75,-5.37,-37.5,1a
2019-07-15_174217:120,-0.41384899999999997,-0.048798,-0.182007,0.044676,0.024669,-0.008232,-26.75,-4.68,-37.5,1a
2019-07-15_174217:140,-0.445374,-0.048279,-0.171326,0.0426,0.026683,-0.003563,-26.75,-4.68,-37.5,1a
2019-07-15_174217:160,-0.500793,-0.046265,-0.153015,0.040708,0.0312,-0.006615,-26.75,-4.68,-37.5,1a
2019-07-15_174217:180,-0.477386,-0.046265,-0.151489,0.040373,0.031383,-0.013787,-29.0,-3.5,-36.25,1a
2019-07-15_174217:200,-0.434692,-0.038116000000000004,-0.155548,0.04022,0.026347000000000002,-0.02163,-29.0,-3.5,-36.25,1a
2019-07-15_174217:220,-0.44232200000000005,-0.036591000000000005,-0.165741,0.039823000000000004,0.018108000000000003,-0.022606,-28.18,-1.25,-35.060001,1a
2019-07-15_174217:240,-0.405212,-0.043213,-0.183014,0.039976,0.006693999999999999,-0.02401,-28.18,-1.25,-35.060001,1a
2019-07-15_174217:260,-0.41232299999999994,-0.039642000000000004,-0.187073,0.039579,-0.005757,-0.027672000000000002,-28.18,-1.25,-35.060001,1a
2019-07-15_174217:280,-0.445374,-0.021851,-0.19775399999999999,0.040159,-0.013936000000000002,-0.024132,-30.059998999999998,-0.5,-35.5,1a
2019-07-15_174217:300,-0.459595,-0.016753999999999998,-0.200317,0.037901,-0.015767,-0.018364,-30.059998999999998,-0.5,-35.5,1a
2019-07-15_174217:320,-0.475372,-0.015747,-0.195221,0.033598,-0.011585999999999999,-0.016655,-29.25,0.56,-35.869999,1a
2019-07-15_174217:340,-0.47332799999999997,-0.016266,-0.17996199999999998,0.030331999999999998,-0.00124,-0.015526,-29.25,0.56,-35.869999,1a
2019-07-15_174217:360,-0.443329,-0.010162000000000001,-0.165741,0.027555,0.009593,-0.015862,-29.25,0.56,-35.869999,1a
2019-07-15_174217:380,-0.42453,-0.007599,-0.154022,0.024687,0.018108000000000003,-0.016594,-29.25,0.18,-35.869999,1a
2019-07-15_174217:400,-0.40011599999999997,-0.009644,-0.141846,0.022032,0.02235,-0.015526,-29.25,0.18,-35.869999,1a
2019-07-15_174217:420,-0.387909,-0.011687999999999999,-0.137756,0.019926,0.021616999999999997,-0.014855000000000002,-29.68,1.0,-35.869999,1a
2019-07-15_174217:440,-0.404175,-0.012695,-0.136749,0.018308,0.01765,-0.014183000000000001,-29.68,1.0,-35.869999,1a
2019-07-15_174217:460,-0.426544,-0.012177,-0.139282,0.017606999999999998,0.012279,-0.011925,-29.68,1.0,-35.869999,1a
2019-07-15_174217:480,-0.44281000000000004,-0.016266,-0.134705,0.017271,0.010936,-0.009148,-31.18,1.75,-34.68,1a
2019-07-15_174217:500,-0.477905,-0.01828,-0.142853,0.017575999999999998,0.012248,-0.006829000000000001,-31.18,1.75,-34.68,1a
2019-07-15_174217:520,-0.48858599999999996,-0.023375999999999997,-0.149963,0.01898,0.010722,-0.006768000000000001,-31.18,1.75,-35.060001,1a
2019-07-15_174217:540,-0.48349,-0.024384,-0.152527,0.021391,0.006084,-0.008019,-31.18,1.75,-35.060001,1a
2019-07-15_174217:560,-0.476379,-0.026917,-0.164215,0.024443,0.000133,-0.008629000000000001,-31.18,1.75,-35.060001,1a
2019-07-15_174217:580,-0.45043900000000003,-0.039124,-0.176422,0.027555,-0.007831999999999999,-0.007409000000000001,-32.0,1.75,-34.25,1a
2019-07-15_174217:600,-0.475861,-0.045226999999999996,-0.193176,0.032469,-0.017781,-0.008477,-32.0,1.75,-34.25,1a
