timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-15_184604:680,-0.42147799999999996,-0.012177,-0.24963400000000002,-0.008974,-0.0005690000000000001,0.007606,-38.369999,-22.5,-13.75,3b
2019-07-15_184604:700,-0.44281000000000004,-0.017792,-0.243011,-0.010103000000000001,-0.0008439999999999999,0.00663,-38.369999,-22.5,-13.75,3b
2019-07-15_184604:720,-0.448425,-0.017273,-0.23995999999999998,-0.010256,0.00056,0.0058969999999999995,-38.369999,-22.5,-13.75,3b
2019-07-15_184604:740,-0.46469099999999997,-0.019318000000000002,-0.227753,-0.010653,0.002513,0.005226,-37.25,-22.059998999999998,-12.56,3b
2019-07-15_184604:760,-0.463654,-0.018799,-0.21911599999999998,-0.010531,0.004375,0.0061719999999999995,-37.25,-22.059998999999998,-12.56,3b
2019-07-15_184604:780,-0.452484,-0.017273,-0.21759,-0.010531,0.005412,0.008064,-38.0,-22.5,-13.37,3b
2019-07-15_184604:800,-0.437225,-0.018799,-0.220123,-0.010378,0.004833,0.007209,-38.0,-22.5,-13.37,3b
2019-07-15_184604:820,-0.416901,-0.019806,-0.227753,-0.009524,0.0019030000000000002,0.004432,-38.0,-22.5,-13.37,3b
2019-07-15_184604:840,-0.437225,-0.020325,-0.230804,-0.008578,0.000285,0.00251,-38.0,-21.370001000000002,-11.75,3b
2019-07-15_184604:860,-0.437225,-0.020844,-0.230804,-0.007204,-0.000508,0.001381,-38.0,-21.370001000000002,-11.75,3b
2019-07-15_184604:880,-0.44027700000000003,-0.019806,-0.23028600000000002,-0.005739,-0.00044699999999999997,0.000923,-38.369999,-22.059998999999998,-12.18,3b
2019-07-15_184604:900,-0.441803,-0.017273,-0.22879000000000002,-0.004,0.000346,0.001258,-38.369999,-22.059998999999998,-12.18,3b
2019-07-15_184604:920,-0.439758,-0.015228,-0.22927899999999998,-0.0025050000000000003,0.001201,0.001655,-38.369999,-22.059998999999998,-12.18,3b
2019-07-15_184604:940,-0.432159,-0.010162000000000001,-0.22879000000000002,-0.000918,0.00114,0.001258,-38.369999,-21.68,-12.18,3b
2019-07-15_184604:960,-0.435699,-0.009644,-0.228271,0.000151,0.000346,0.001106,-38.369999,-21.68,-12.18,3b
2019-07-15_184604:980,-0.43621800000000005,-0.006072999999999999,-0.22879000000000002,0.000944,-0.00011100000000000001,0.001167,-38.68,-22.059998999999998,-12.56,3b
2019-07-15_184605:000,-0.433655,-0.0030210000000000002,-0.22979699999999997,0.001585,-0.000661,0.000923,-38.68,-22.059998999999998,-12.56,3b
2019-07-15_184605:020,-0.44891400000000004,-0.004059,-0.226227,0.0016460000000000001,-0.00011100000000000001,0.0007700000000000001,-38.68,-22.059998999999998,-12.56,3b
2019-07-15_184605:040,-0.446899,-0.007111,-0.22979699999999997,0.002073,0.001353,0.000984,-38.68,-21.370001000000002,-13.37,3b
2019-07-15_184605:060,-0.446899,-0.01828,-0.23233,0.003141,0.002696,0.000587,-38.68,-21.370001000000002,-13.37,3b
2019-07-15_184605:080,-0.439758,-0.021851,-0.235382,0.005461,0.003703,0.001625,-38.0,-21.370001000000002,-13.0,3b
2019-07-15_184605:100,-0.446899,-0.028961,-0.23590100000000003,0.009153,0.0042829999999999995,0.002357,-38.0,-21.370001000000002,-13.0,3b
2019-07-15_184605:120,-0.44995100000000005,-0.028442000000000002,-0.236389,0.012297,0.0052899999999999996,0.001716,-38.0,-21.370001000000002,-13.0,3b
2019-07-15_184605:140,-0.45095799999999997,-0.024902,-0.23486300000000002,0.01547,0.00648,0.001045,-38.369999,-21.68,-11.75,3b
2019-07-15_184605:160,-0.447906,-0.021332,-0.23233,0.017515,0.007426,-0.000664,-38.369999,-21.68,-11.75,3b
2019-07-15_184605:180,-0.441803,-0.017273,-0.226227,0.018736000000000003,0.008403,-0.002526,-39.060001,-21.0,-12.56,3b
2019-07-15_184605:200,-0.44027700000000003,-0.011687999999999999,-0.222687,0.01898,0.00822,-0.002098,-39.060001,-21.0,-12.56,3b
2019-07-15_184605:220,-0.437225,-0.008118,-0.223694,0.018003,0.006816,-0.001519,-39.060001,-21.0,-12.56,3b
2019-07-15_184605:240,-0.438751,-0.007111,-0.21911599999999998,0.016538,0.005107,-0.00216,-38.68,-21.0,-13.37,3b
2019-07-15_184605:260,-0.43774399999999997,-0.009125,-0.213013,0.014555000000000002,0.0041,-0.0019149999999999998,-38.68,-21.0,-13.37,3b
2019-07-15_184605:280,-0.43774399999999997,-0.012695,-0.21453899999999998,0.013090000000000001,0.003093,-0.0013050000000000002,-39.060001,-21.370001000000002,-13.75,3b
2019-07-15_184605:300,-0.431122,-0.01828,-0.213013,0.011625,0.001628,-0.0010609999999999999,-39.060001,-21.370001000000002,-13.75,3b
2019-07-15_184605:320,-0.432648,-0.021332,-0.213013,0.010618,-0.0007830000000000001,-0.001519,-39.060001,-21.370001000000002,-13.75,3b
2019-07-15_184605:340,-0.441284,-0.025421,-0.210968,0.009703,-0.002034,-0.002373,-39.369999,-20.559998999999998,-13.0,3b
2019-07-15_184605:360,-0.44638100000000003,-0.028961,-0.213531,0.009153,-0.002034,-0.002373,-39.369999,-20.559998999999998,-13.0,3b
2019-07-15_184605:380,-0.44995100000000005,-0.031006,-0.217072,0.00897,-0.001393,-0.0023120000000000003,-37.560001,-20.18,-14.18,3b
2019-07-15_184605:400,-0.44891400000000004,-0.029480000000000003,-0.219635,0.008695,-0.0009050000000000001,-0.002892,-37.560001,-20.18,-14.18,3b
2019-07-15_184605:420,-0.45095799999999997,-0.024384,-0.223694,0.008512,-0.000661,-0.003624,-37.560001,-20.18,-14.18,3b
2019-07-15_184605:440,-0.45043900000000003,-0.023895,-0.220642,0.00778,-0.00011100000000000001,-0.004113,-38.68,-20.559998999999998,-15.0,3b
2019-07-15_184605:460,-0.45043900000000003,-0.020844,-0.219635,0.00659,0.000743,-0.004448,-38.68,-20.559998999999998,-15.0,3b
2019-07-15_184605:480,-0.446899,-0.017792,-0.216583,0.005125,0.001353,-0.004296,-38.68,-20.559998999999998,-15.75,3b
2019-07-15_184605:500,-0.439758,-0.016753999999999998,-0.213531,0.003721,0.0014759999999999999,-0.004448,-38.68,-20.559998999999998,-15.75,3b
2019-07-15_184605:520,-0.432648,-0.014740000000000001,-0.212006,0.002134,0.00056,-0.0057,-38.68,-20.559998999999998,-15.75,3b
2019-07-15_184605:540,-0.432648,-0.011687999999999999,-0.21148699999999998,0.00073,-0.001027,-0.005944,-38.369999,-20.25,-14.56,3b
2019-07-15_184605:560,-0.44433599999999995,-0.013213999999999998,-0.213531,-0.000582,-0.003041,-0.004815,-38.369999,-20.25,-14.56,3b
2019-07-15_184605:580,-0.45401,-0.015747,-0.219635,-0.001314,-0.003163,-0.00396,-37.560001,-20.18,-15.75,3b
2019-07-15_184605:600,-0.45401,-0.017792,-0.226227,-0.0017109999999999998,-0.001759,-0.003045,-37.560001,-20.18,-15.75,3b
2019-07-15_184605:620,-0.451477,-0.019806,-0.233856,-0.001925,-0.000722,-0.0017929999999999999,-37.560001,-20.18,-15.75,3b
2019-07-15_184605:640,-0.445374,-0.020844,-0.233337,-0.002321,-0.000233,-0.001458,-38.0,-20.68,-15.37,3b
2019-07-15_184605:660,-0.44384799999999996,-0.022858,-0.23233,-0.002199,0.000133,-0.0017929999999999999,-38.0,-20.68,-15.37,3b
2019-07-15_184605:680,-0.446899,-0.022369,-0.23284899999999997,-0.001986,0.00022400000000000002,-0.0021899999999999997,-38.68,-21.75,-15.75,3b
2019-07-15_184605:700,-0.448425,-0.021332,-0.22879000000000002,-0.001467,0.00056,-0.003228,-38.68,-21.75,-15.75,3b
2019-07-15_184605:720,-0.447906,-0.021851,-0.223694,-0.000918,0.0016589999999999999,-0.002983,-38.68,-21.75,-15.75,3b
2019-07-15_184605:740,-0.441803,-0.022858,-0.220123,-0.000521,0.002116,-0.001641,-37.560001,-21.5,-15.75,3b
2019-07-15_184605:760,-0.43774399999999997,-0.023895,-0.223694,-0.000124,0.002116,-0.00023700000000000001,-37.560001,-21.5,-15.75,3b
2019-07-15_184605:780,-0.43823199999999995,-0.025908999999999998,-0.223175,-0.000185,0.001628,0.000404,-37.369999,-20.68,-16.5,3b
2019-07-15_184605:800,-0.44027700000000003,-0.026427999999999997,-0.22521999999999998,-0.000124,0.0012619999999999999,0.000587,-37.369999,-20.68,-16.5,3b
2019-07-15_184605:820,-0.440796,-0.028442000000000002,-0.228271,-0.000124,0.0008039999999999999,0.000496,-37.369999,-20.68,-16.5,3b
2019-07-15_184605:840,-0.43823199999999995,-0.029480000000000003,-0.228271,-0.000185,0.000743,0.000343,-37.68,-20.68,-16.18,3b
2019-07-15_184605:860,-0.44638100000000003,-0.029480000000000003,-0.22879000000000002,-0.000246,0.00056,0.000404,-37.68,-20.68,-16.18,3b
2019-07-15_184605:880,-0.448425,-0.029968,-0.234375,-0.000277,0.001537,0.00016,-37.68,-21.5,-15.75,3b
2019-07-15_184605:900,-0.44638100000000003,-0.028442000000000002,-0.23486300000000002,-0.000338,0.002696,-0.00011499999999999999,-37.68,-21.5,-15.75,3b
2019-07-15_184605:920,-0.440796,-0.029968,-0.23791500000000002,-0.000582,0.003246,7.000000000000001e-06,-37.68,-21.5,-15.75,3b
2019-07-15_184605:940,-0.44232200000000005,-0.028961,-0.242004,-0.000734,0.003246,0.00016,-37.369999,-21.059998999999998,-16.18,3b
2019-07-15_184605:960,-0.42758199999999996,-0.030487,-0.220123,-0.00107,0.003703,0.00028199999999999997,-37.369999,-21.059998999999998,-16.18,3b
2019-07-15_184605:980,-0.427063,-0.030487,-0.220123,-0.000796,0.0017809999999999998,0.000648,-38.5,-20.68,-15.37,3b
2019-07-15_184606:000,-0.42758199999999996,-0.029480000000000003,-0.219635,-0.000734,-0.000172,0.000709,-38.5,-20.68,-15.37,3b
2019-07-15_184606:020,-0.42401099999999997,-0.028961,-0.22216799999999998,-0.001131,-0.002095,0.0007700000000000001,-38.5,-20.68,-15.37,3b
2019-07-15_184606:040,-0.42147799999999996,-0.028961,-0.227753,-0.001375,-0.004231,0.000221,-38.060001,-20.68,-15.75,3b
2019-07-15_184606:060,-0.421967,-0.025908999999999998,-0.22521999999999998,-0.001864,-0.0070079999999999995,-0.0013050000000000002,-38.060001,-20.68,-15.75,3b
2019-07-15_184606:080,-0.416901,-0.023895,-0.226746,-0.002199,-0.010152,-0.0013050000000000002,-37.560001,-21.059998999999998,-16.5,3b
2019-07-15_184606:100,-0.408752,-0.022858,-0.226746,-0.003176,-0.013509,-0.000573,-37.560001,-21.059998999999998,-16.5,3b
2019-07-15_184606:120,-0.39859,-0.021851,-0.23028600000000002,-0.00403,-0.017963999999999997,-0.000664,-37.560001,-21.059998999999998,-16.5,3b
2019-07-15_184606:140,-0.40011599999999997,-0.020325,-0.236389,-0.0051600000000000005,-0.023,-0.001,-38.060001,-21.059998999999998,-17.0,3b
2019-07-15_184606:160,-0.423004,-0.022858,-0.24758899999999998,-0.005953,-0.027516000000000002,-0.001458,-38.060001,-21.059998999999998,-17.0,3b
2019-07-15_184606:180,-0.44433599999999995,-0.025908999999999998,-0.251648,-0.006745999999999999,-0.028004,-0.0021899999999999997,-36.560001,-20.68,-18.5,3b
