timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_111243:600,-0.415375,-0.153015,-0.387909,-0.104404,0.001996,0.08709800000000001,-33.869999,-7.06,-5.87,1a
2019-07-12_111243:620,-0.40976,-0.136749,-0.363007,-0.105137,0.015881,0.076753,-33.869999,-7.06,-5.87,1a
2019-07-12_111243:640,-0.38739,-0.121002,-0.344177,-0.10791400000000001,0.02995,0.0701,-33.869999,-7.06,-5.87,1a
2019-07-12_111243:660,-0.368073,-0.108276,-0.318268,-0.11084300000000001,0.039837,0.066194,-35.0,-5.18,-5.18,1a
2019-07-12_111243:680,-0.528748,-0.12149000000000001,-0.295898,-0.114811,0.039013,0.066652,-35.0,-5.18,-5.18,1a
2019-07-12_111243:700,-0.36554000000000003,-0.12353499999999999,-0.364532,-0.11468900000000001,0.028424,0.079591,-35.0,-3.87,-3.5,1a
2019-07-12_111243:720,-0.36554000000000003,-0.07928500000000001,-0.239441,-0.10406800000000001,0.036114,0.062929,-35.0,-3.87,-3.5,1a
2019-07-12_111243:740,-0.29995700000000003,-0.013702,-0.258759,-0.10391600000000001,0.0341,0.035463,-35.0,-3.87,-3.5,1a
2019-07-12_111243:760,-0.342163,0.032013,-0.266907,-0.0947,0.033734,0.034517,-35.75,-1.25,-2.68,1a
2019-07-12_111243:780,-0.444855,0.060486,-0.324371,-0.08871799999999999,0.020641999999999997,0.042512,-35.75,-1.25,-2.68,1a
2019-07-12_111243:800,-0.44891400000000004,0.09201000000000001,-0.33197,-0.088077,0.006451,0.033479,-35.0,-0.5,-0.25,1a
2019-07-12_111243:820,-0.46060200000000007,0.145386,-0.316742,-0.090519,-0.003833,0.025422,-35.0,-0.5,-0.25,1a
2019-07-12_111243:840,-0.44995100000000005,0.159119,-0.318268,-0.092167,-0.005359,0.04178,-35.0,-0.5,-0.25,1a
2019-07-12_111243:860,-0.41232299999999994,0.145386,-0.316223,-0.09488300000000001,0.00108,0.068391,-34.68,0.18,-1.06,1a
2019-07-12_111243:880,-0.391479,0.126068,-0.322845,-0.099674,0.004986,0.084993,-34.68,0.18,-1.06,1a
2019-07-12_111243:900,-0.378265,0.0849,-0.309113,-0.103244,0.006695,0.09274400000000001,-35.369999,1.75,0.18,1a
2019-07-12_111243:920,-0.381805,0.05438200000000001,-0.30249000000000004,-0.104191,0.007886,0.097871,-35.369999,1.75,0.18,1a
2019-07-12_111243:940,-0.388916,0.016266,-0.270966,-0.102451,0.013012000000000001,0.098909,-35.369999,1.75,0.18,1a
2019-07-12_111243:960,-0.375214,0.000488,-0.25012199999999996,-0.099949,0.021161000000000003,0.095674,-34.68,5.5,-0.18,1a
2019-07-12_111243:980,-0.340118,-0.01828,-0.22521999999999998,-0.096683,0.027081,0.09247000000000001,-34.68,5.5,-0.18,1a
2019-07-12_111244:000,-0.3396,-0.03302,-0.21402,-0.092502,0.028485000000000003,0.088899,-34.369999,8.75,1.0,1a
2019-07-12_111244:020,-0.36349499999999996,-0.042694,-0.213531,-0.088199,0.024548,0.081605,-34.369999,8.75,1.0,1a
2019-07-12_111244:040,-0.36706500000000003,-0.044739,-0.208954,-0.083866,0.020031999999999998,0.072755,-34.369999,8.75,1.0,1a
2019-07-12_111244:060,-0.35943600000000003,-0.042694,-0.19927999999999998,-0.079441,0.016644,0.065065,-33.68,10.56,-0.18,1a
2019-07-12_111244:080,-0.349792,-0.043213,-0.206909,-0.074527,0.012402,0.058015,-33.68,10.56,-0.18,1a
