timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_104746:340,-0.375702,-0.007599,-0.164703,0.013668000000000001,0.012738,-0.050261,-35.75,13.25,-4.06,1a
2019-07-12_104746:360,-0.372162,-0.001495,-0.156586,0.0074730000000000005,0.017315,-0.04608,-35.75,13.25,-4.06,1a
2019-07-12_104746:380,-0.377228,-0.0025329999999999997,-0.146912,0.001034,0.018445,-0.040831,-36.5,12.18,-3.0,1a
2019-07-12_104746:400,-0.381317,-0.0055850000000000006,-0.145905,-0.004062,0.016797,-0.035857,-36.5,12.18,-3.0,1a
2019-07-12_104746:420,-0.38739,-0.011169,-0.14843800000000001,-0.008487,0.014752000000000001,-0.031675999999999996,-36.5,12.18,-3.0,1a
2019-07-12_104746:440,-0.370636,-0.016266,-0.154541,-0.011326000000000001,0.012799,-0.02835,-37.25,9.5,-1.25,1a
2019-07-12_104746:460,-0.38028,-0.021332,-0.1586,-0.012851,0.009045000000000001,-0.025847000000000002,-37.25,9.5,-1.25,1a
2019-07-12_104746:480,-0.420441,-0.016753999999999998,-0.166229,-0.013797,0.005566,-0.025907999999999997,-37.68,8.37,-2.06,1a
2019-07-12_104746:500,-0.46060200000000007,-0.009644,-0.184021,-0.01511,0.002392,-0.02423,-37.68,8.37,-2.06,1a
2019-07-12_104746:520,-0.5185850000000001,-0.009644,-0.177948,-0.016239,0.000317,-0.01892,-37.68,8.37,-2.06,1a
2019-07-12_104746:540,-0.567902,-0.007599,-0.206909,-0.018375,1.2e-05,-0.014433000000000001,-38.369999,6.87,-2.06,1a
2019-07-12_104746:560,-0.566864,-0.006072999999999999,-0.219635,-0.02103,0.005658,-0.016478,-38.369999,6.87,-2.06,1a
2019-07-12_104746:580,-0.562805,-0.0025329999999999997,-0.230804,-0.022831,0.009411,-0.019591,-38.0,6.18,-3.0,1a
2019-07-12_104746:600,-0.8587040000000001,-0.007599,-0.21759,-0.023563,0.011548000000000001,-0.019591,-38.0,6.18,-3.0,1a
2019-07-12_104746:620,-0.657898,-0.011687999999999999,-0.34875500000000004,-0.025089,0.008038,-0.012419,-38.0,6.18,-3.0,1a
2019-07-12_104746:640,-0.567383,0.001007,-0.25521900000000003,-0.020694,0.01878,-0.020995,-38.369999,6.18,-1.75,1a
2019-07-12_104746:660,-0.45196499999999995,0.05996699999999999,-0.288269,-0.016239,0.017468,-0.03665,-38.369999,6.18,-1.75,1a
2019-07-12_104746:680,-0.420959,0.119965,-0.309113,-0.009861,0.0211,-0.049193,-39.060001,4.25,-0.56,1a
2019-07-12_104746:700,-0.361481,0.226746,-0.252686,-0.011203,0.025494,-0.048003,-39.060001,4.25,-0.56,1a
2019-07-12_104746:720,-0.45401,0.254211,-0.226746,-0.015781,0.025891,-0.030364,-39.060001,4.25,-0.56,1a
2019-07-12_104746:740,-0.473846,0.250641,-0.233337,-0.019747999999999998,0.024609,-0.010709999999999999,-40.18,2.75,-0.56,1a
2019-07-12_104746:760,-0.41842700000000005,0.23486300000000002,-0.20385699999999998,-0.022892,0.022046,-0.005675,-40.18,2.75,-0.56,1a
2019-07-12_104746:780,-0.393494,0.21911599999999998,-0.16217,-0.024479,0.016980000000000002,0.000306,-39.18,2.06,1.37,1a
2019-07-12_104746:800,-0.42453,0.20285,-0.155548,-0.022556,0.012097,0.016694,-39.18,2.06,1.37,1a
2019-07-12_104746:820,-0.410797,0.162689,-0.1586,-0.020145,0.00639,0.031892000000000004,-39.18,2.06,1.37,1a
2019-07-12_104746:840,-0.375214,0.134216,-0.144379,-0.018711000000000002,1.2e-05,0.036256000000000004,-40.18,3.25,2.18,1a
2019-07-12_104746:860,-0.358917,0.106232,-0.130646,-0.016727000000000002,-0.007129000000000001,0.038911,-40.18,3.25,2.18,1a
2019-07-12_104746:880,-0.365021,0.090485,-0.12353499999999999,-0.013462,-0.010242,0.043825,-39.75,2.56,3.37,1a
2019-07-12_104746:900,-0.38385,0.068115,-0.095581,-0.011478,-0.00893,0.044679,-39.75,2.56,3.37,1a
2019-07-12_104746:920,-0.399109,0.06149299999999999,-0.084381,-0.010929000000000001,-0.005695,0.042817,-39.75,2.56,3.37,1a
2019-07-12_104746:940,-0.399109,0.064545,-0.07421900000000001,-0.010256999999999999,-0.002582,0.042116,-40.560001,4.06,1.37,1a
2019-07-12_104746:960,-0.386383,0.063019,-0.071686,-0.010806999999999999,-0.002124,0.040956,-40.560001,4.06,1.37,1a
2019-07-12_104746:980,-0.378754,0.057953,-0.067596,-0.011478,-0.003711,0.037446,-40.5,5.18,1.25,1a
2019-07-12_104747:000,-0.381317,0.057953,-0.065063,-0.011997,-0.005878,0.034212,-40.5,5.18,1.25,1a
2019-07-12_104747:020,-0.384338,0.058441,-0.071167,-0.012272,-0.009113,0.032472,-40.5,5.18,1.25,1a
2019-07-12_104747:040,-0.376221,0.057953,-0.077271,-0.011997,-0.013294,0.031679,-40.5,6.56,2.5,1a
2019-07-12_104747:060,-0.462128,0.044739,-0.075745,-0.010745999999999999,-0.017963,0.031221,-40.5,6.56,2.5,1a
2019-07-12_104747:080,-0.45907600000000004,0.037598,-0.105225,-0.007297,-0.022387999999999998,0.030213999999999998,-40.5,7.37,0.06,1a
