timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_130954:340,-0.20843499999999998,-0.042175,-0.45401,-0.004520000000000001,-0.005878,0.004396,-32.5,8.87,-30.5,3b
2019-07-12_130954:360,-0.20742800000000003,-0.040161,-0.44995100000000005,-0.004520000000000001,-0.005573,0.004548,-32.5,8.87,-30.5,3b
2019-07-12_130954:380,-0.205902,-0.041687,-0.452484,-0.004520000000000001,-0.00539,0.004732,-32.5,8.87,-30.5,3b
2019-07-12_130954:400,-0.205902,-0.042175,-0.453003,-0.004764,-0.005359,0.004335,-33.25,8.87,-31.25,3b
2019-07-12_130954:420,-0.206909,-0.042694,-0.453491,-0.004764,-0.005695,0.004396,-33.25,8.87,-31.25,3b
2019-07-12_130954:440,-0.212006,-0.043213,-0.45553599999999994,-0.004978,-0.005054,0.004091,-32.5,9.25,-31.75,3b
2019-07-12_130954:460,-0.21148699999999998,-0.044739,-0.452484,-0.004825,-0.004596,0.003908,-32.5,9.25,-31.75,3b
2019-07-12_130954:480,-0.212006,-0.041687,-0.452484,-0.004642,-0.003986,0.003297,-32.5,9.25,-31.75,3b
2019-07-12_130954:500,-0.21148699999999998,-0.041168,-0.45095799999999997,-0.004581,-0.003833,0.003175,-32.5,9.68,-31.0,3b
2019-07-12_130954:520,-0.208954,-0.039124,-0.45095799999999997,-0.004612,-0.0037719999999999997,0.0032359999999999997,-32.5,9.68,-31.0,3b
2019-07-12_130954:540,-0.213013,-0.040161,-0.44995100000000005,-0.004520000000000001,-0.003925,0.00345,-32.869999,9.25,-31.25,3b
2019-07-12_130954:560,-0.21402,-0.038635,-0.447388,-0.004612,-0.003589,0.002778,-32.869999,9.25,-31.25,3b
2019-07-12_130954:580,-0.21249400000000002,-0.036591000000000005,-0.448425,-0.004886,-0.003711,0.002778,-32.869999,9.25,-31.25,3b
2019-07-12_130954:600,-0.212006,-0.037108999999999996,-0.446899,-0.005039,-0.004108,0.003511,-32.869999,9.25,-31.0,3b
2019-07-12_130954:620,-0.21048000000000003,-0.039124,-0.445862,-0.005039,-0.004566,0.00403,-32.869999,9.25,-31.0,3b
2019-07-12_130954:640,-0.212006,-0.040649,-0.446899,-0.004978,-0.005115,0.0038469999999999997,-34.0,9.68,-31.0,3b
2019-07-12_130954:660,-0.21249400000000002,-0.039124,-0.44638100000000003,-0.004581,-0.005176,0.00403,-34.0,9.68,-31.0,3b
2019-07-12_130954:680,-0.21048000000000003,-0.041168,-0.447906,-0.004459,-0.005176,0.004182,-34.0,9.68,-31.0,3b
