timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_131946:180,-0.496704,0.001007,-0.060486,-0.004275999999999999,-0.006,0.004732,-57.18,-18.25,-5.25,2a
2019-07-12_131946:200,-0.49517799999999995,0.001007,-0.058960000000000005,-0.004581,-0.005695,0.004548,-57.18,-18.25,-5.25,2a
2019-07-12_131946:220,-0.492645,0.001495,-0.063019,-0.004612,-0.005451,0.005128,-55.68,-19.0,-6.06,2a
2019-07-12_131946:240,-0.49365200000000004,0.000488,-0.061005,-0.004886,-0.005756,0.005861,-55.68,-19.0,-6.06,2a
2019-07-12_131946:260,-0.492645,0.0,-0.061005,-0.004978,-0.005939,0.006044,-55.68,-19.0,-6.06,2a
2019-07-12_131946:280,-0.494171,-0.001007,-0.062012,-0.0052829999999999995,-0.006,0.006318,-57.560001,-18.559998999999998,-6.5,2a
2019-07-12_131946:300,-0.49722299999999997,-0.002014,-0.060486,-0.0051,-0.006,0.006929,-57.560001,-18.559998999999998,-6.5,2a
2019-07-12_131946:320,-0.49517799999999995,-0.0030210000000000002,-0.06149299999999999,-0.004947,-0.0055119999999999995,0.006929,-57.18,-18.25,-5.0,2a
2019-07-12_131946:340,-0.496216,-0.004059,-0.061005,-0.004978,-0.005451,0.006868000000000001,-57.18,-18.25,-5.0,2a
2019-07-12_131946:360,-0.49517799999999995,-0.006072999999999999,-0.061005,-0.004886,-0.005054,0.007509,-57.18,-18.25,-5.0,2a
2019-07-12_131946:380,-0.496704,-0.007599,-0.061005,-0.004581,-0.005054,0.007112,-57.18,-19.0,-5.25,2a
2019-07-12_131946:400,-0.497742,-0.006072999999999999,-0.061005,-0.004337,-0.0052369999999999995,0.005311,-57.18,-19.0,-5.25,2a
2019-07-12_131946:420,-0.492645,-0.0035399999999999997,-0.061005,-0.004275999999999999,-0.0055119999999999995,0.005861,-56.5,-18.559998999999998,-6.5,2a
2019-07-12_131946:440,-0.492126,-0.004547,-0.05996699999999999,-0.004520000000000001,-0.005725,0.006593000000000001,-56.5,-18.559998999999998,-6.5,2a
2019-07-12_131946:460,-0.492126,-0.007599,-0.062012,-0.004886,-0.0055119999999999995,0.006318,-56.5,-18.559998999999998,-6.5,2a
2019-07-12_131946:480,-0.49316400000000005,-0.006592,-0.06149299999999999,-0.005039,-0.005573,0.005983,-57.18,-18.25,-5.0,2a
2019-07-12_131946:500,-0.494171,-0.007599,-0.062012,-0.005039,-0.005451,0.005647,-57.18,-18.25,-5.0,2a
2019-07-12_131946:520,-0.495697,-0.007111,-0.058960000000000005,-0.004978,-0.005176,0.005067,-57.18,-18.25,-6.5,2a
2019-07-12_131946:540,-0.496704,-0.007111,-0.059479,-0.004947,-0.004961999999999999,0.004396,-57.18,-18.25,-6.5,2a
