timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_145631:340,-0.44384799999999996,0.085388,-0.086426,-0.035019999999999996,-0.015413999999999999,0.034905,-40.68,-9.18,-19.68,1a
2019-07-12_145631:360,-0.40774499999999997,0.065063,-0.065063,-0.036545999999999995,-0.014741999999999998,0.041191000000000005,-40.25,-10.0,-20.18,1a
2019-07-12_145631:380,-0.36654699999999996,0.036072,-0.045745999999999995,-0.036363,-0.012026,0.044182,-40.25,-10.0,-20.18,1a
2019-07-12_145631:400,-0.344177,0.024902,-0.037108999999999996,-0.035019999999999996,-0.007174,0.043999,-40.25,-10.0,-20.18,1a
2019-07-12_145631:420,-0.355896,0.013702,-0.019806,-0.034562,-0.004855,0.043144999999999996,-40.25,-8.5,-21.0,1a
2019-07-12_145631:440,-0.36248800000000003,0.0035399999999999997,-0.019318000000000002,-0.032639,0.002134,0.041527,-40.25,-8.5,-21.0,1a
2019-07-12_145631:460,-0.347229,-0.0055850000000000006,-0.010651,-0.030534,0.005796,0.041191000000000005,-41.060001,-7.25,-19.75,1a
2019-07-12_145631:480,-0.344696,-0.011687999999999999,-0.0030210000000000002,-0.028337,0.007108,0.036614,-41.060001,-7.25,-19.75,1a
2019-07-12_145631:500,-0.355377,-0.017273,-0.009125,-0.026475,0.007383,0.029258999999999997,-41.060001,-7.25,-19.75,1a
2019-07-12_145631:520,-0.360962,-0.016753999999999998,-0.009125,-0.023423,0.006712,0.023888,-40.25,-5.5,-20.25,1a
2019-07-12_145631:540,-0.465179,-0.026917,0.001007,-0.019913999999999998,0.006132,0.019829,-40.25,-5.5,-20.25,1a
2019-07-12_145631:560,-0.501801,-0.026917,-0.008118,-0.01793,0.0073219999999999995,0.017968,-41.75,-6.18,-17.68,1a
2019-07-12_145631:580,-0.636536,-0.036072,0.013213999999999998,-0.011399,0.011442,0.010062999999999999,-41.75,-6.18,-17.68,1a
2019-07-12_145631:600,-0.641113,-0.040649,-0.026917,-0.007095999999999999,0.013425,0.005028,-41.75,-6.18,-17.68,1a
2019-07-12_145631:620,-0.561279,-0.074738,-0.024902,-0.0029460000000000003,0.013578,0.000481,-41.75,-4.75,-18.25,1a
2019-07-12_145631:640,-0.638062,-0.08081100000000001,-0.013702,0.009932999999999999,0.015073,-0.027076,-41.75,-4.75,-18.25,1a
2019-07-12_145631:660,-0.9578549999999999,-0.034058,-0.05996699999999999,0.010451,0.016996,-0.031501,-43.0,-6.25,-17.75,1a
2019-07-12_145631:680,-0.812439,-0.017273,-0.068115,0.01094,0.032682,-0.0149,-43.0,-6.25,-17.75,1a
2019-07-12_145631:700,-0.490601,-0.045745999999999995,-0.034058,0.008284999999999999,0.025785000000000002,-0.014259,-43.0,-6.25,-17.75,1a
2019-07-12_145631:720,-0.36911,-0.07775900000000001,-0.065063,0.005965,0.020383000000000002,-0.015907,-42.5,-7.37,-17.5,1a
2019-07-12_145631:740,-0.34570300000000004,-0.10116599999999999,-0.076263,0.005752,-0.0057090000000000005,0.002892,-42.5,-7.37,-17.5,1a
2019-07-12_145631:760,-0.501282,-0.12048299999999999,-0.051330999999999995,0.007094,-0.012484,0.013328999999999999,-42.869999,-7.37,-15.06,1a
2019-07-12_145631:780,-0.64975,-0.156586,-0.079803,0.009536,-0.015016999999999999,0.016198,-42.869999,-7.37,-15.06,1a
2019-07-12_145631:800,-0.5617979999999999,-0.166229,-0.051849,0.013137000000000001,-0.009188,-0.004219,-42.869999,-7.37,-15.06,1a
