timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_143758:320,-0.490601,-0.042694,-0.07775900000000001,-0.009202,-0.001864,0.001213,-58.0,-16.370001000000002,-7.5,2a
2019-07-12_143758:340,-0.490601,-0.042175,-0.079803,-0.008409,-0.0016809999999999998,0.000145,-58.0,-16.370001000000002,-7.5,2a
2019-07-12_143758:360,-0.489594,-0.041687,-0.07928500000000001,-0.006944,-0.0018030000000000001,0.000145,-58.0,-17.5,-6.25,2a
2019-07-12_143758:380,-0.490112,-0.043213,-0.078796,-0.00554,-0.0018030000000000001,0.000542,-58.0,-17.5,-6.25,2a
2019-07-12_143758:400,-0.490112,-0.040649,-0.081329,-0.004136,-0.001254,-0.000251,-58.0,-17.5,-6.25,2a
2019-07-12_143758:420,-0.489594,-0.039124,-0.08081100000000001,-0.003404,-0.0010400000000000001,-0.000526,-58.369999,-17.870001000000002,-7.06,2a
2019-07-12_143758:440,-0.49111899999999997,-0.034546,-0.078278,-0.002885,-0.000857,-0.00018999999999999998,-58.369999,-17.870001000000002,-7.06,2a
2019-07-12_143758:460,-0.489594,-0.033539,-0.078278,-0.0029460000000000003,-0.000857,-9.9e-05,-58.369999,-16.75,-7.87,2a
2019-07-12_143758:480,-0.492126,-0.031006,-0.077271,-0.003129,-0.000643,-0.00018999999999999998,-58.369999,-16.75,-7.87,2a
2019-07-12_143758:500,-0.490601,-0.029480000000000003,-0.078796,-0.0034649999999999998,-0.000704,0.000267,-58.369999,-16.75,-7.87,2a
2019-07-12_143758:520,-0.488068,-0.027435,-0.076263,-0.0038,-0.000704,0.000634,-58.0,-17.18,-6.68,2a
2019-07-12_143758:540,-0.488068,-0.024902,-0.077271,-0.004807,-0.0012230000000000001,0.000634,-58.0,-17.18,-6.68,2a
2019-07-12_143758:560,-0.48654200000000003,-0.025908999999999998,-0.076752,-0.00554,-0.001437,0.001091,-58.369999,-16.75,-7.06,2a
2019-07-12_143758:580,-0.48706099999999997,-0.027435,-0.075226,-0.006181,-0.0015890000000000001,0.000878,-58.369999,-16.75,-7.06,2a
2019-07-12_143758:600,-0.48706099999999997,-0.023895,-0.076263,-0.006944,-0.001864,0.000817,-58.369999,-16.75,-7.06,2a
2019-07-12_143758:620,-0.48706099999999997,-0.022858,-0.077271,-0.007095999999999999,-0.0024129999999999998,0.0017629999999999998,-58.68,-17.5,-7.06,2a
2019-07-12_143758:640,-0.489075,-0.023895,-0.074738,-0.0074930000000000005,-0.002535,0.0019760000000000003,-58.68,-17.5,-7.06,2a
2019-07-12_143758:660,-0.492126,-0.021851,-0.075745,-0.008103,-0.0024129999999999998,0.002098,-57.560001,-17.5,-7.06,2a
2019-07-12_143758:680,-0.490601,-0.019806,-0.076263,-0.008409,-0.002322,0.002648,-57.560001,-17.5,-7.06,2a
2019-07-12_143758:700,-0.490601,-0.021332,-0.076263,-0.008622,-0.002139,0.002495,-57.560001,-17.5,-7.06,2a
2019-07-12_143758:720,-0.49111899999999997,-0.022369,-0.076263,-0.009355,-0.002078,0.00103,-58.0,-17.18,-6.68,2a
2019-07-12_143758:740,-0.488068,-0.023375999999999997,-0.076263,-0.009538,-0.002139,0.001213,-58.0,-17.18,-6.68,2a
2019-07-12_143758:760,-0.48754899999999995,-0.023375999999999997,-0.077271,-0.009629,-0.002718,0.002587,-58.0,-17.5,-7.5,2a
2019-07-12_143758:780,-0.489075,-0.028442000000000002,-0.077271,-0.009599,-0.003054,0.003655,-58.0,-17.5,-7.5,2a
