timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_114752:680,-0.355377,0.007599,-0.185547,-0.015781,0.014996,0.053253999999999996,-44.25,4.56,-9.37,1a
2019-07-12_114752:700,-0.352844,-0.005065999999999999,-0.168274,-0.013858,0.017804,0.050203,-44.25,5.68,-9.75,1a
2019-07-12_114752:720,-0.350281,-0.009125,-0.164215,-0.011539,0.01759,0.046266,-44.25,5.68,-9.75,1a
2019-07-12_114752:740,-0.34674099999999997,-0.015747,-0.162689,-0.009067,0.016339,0.041444,-44.25,5.68,-9.75,1a
2019-07-12_114752:760,-0.35638400000000003,-0.020325,-0.162689,-0.007267,0.015271000000000002,0.035982,-43.869999,8.25,-10.18,1a
2019-07-12_114752:780,-0.365021,-0.024384,-0.1698,-0.005436,0.015271000000000002,0.032411,-43.869999,8.25,-10.18,1a
2019-07-12_114752:800,-0.394531,-0.028442000000000002,-0.171844,-0.004337,0.015544999999999998,0.031404,-43.560001,8.68,-9.0,1a
2019-07-12_114752:820,-0.433167,-0.031494,-0.193176,-0.00159,0.017131999999999998,0.026185000000000003,-43.560001,8.68,-9.0,1a
2019-07-12_114752:840,-0.46823100000000006,-0.033539,-0.186066,-0.000278,0.017529,0.021119,-43.560001,8.68,-9.0,1a
2019-07-12_114752:860,-0.566376,-0.028442000000000002,-0.227753,-0.0004,0.015271000000000002,0.019319,-43.5,11.0,-6.56,1a
2019-07-12_114752:880,-0.582642,-0.028961,-0.240479,0.001065,0.019177,0.017213,-43.5,11.0,-6.56,1a
2019-07-12_114752:900,-0.548584,-0.034058,-0.238434,0.000851,0.024243,0.013429,-43.5,10.56,-5.37,1a
2019-07-12_114752:920,-0.613129,-0.038635,-0.231323,-0.004398,0.040234,-0.002288,-43.5,10.56,-5.37,1a
2019-07-12_114752:940,-0.7224430000000001,-0.010651,-0.310638,-0.009739,0.039013,-0.001464,-43.5,10.56,-5.37,1a
