timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Activity
2019-07-12_101616:180,-0.48043800000000003,-0.0025329999999999997,-0.076263,-0.00214,-0.002643,0.001436,-46.68,3.18,9.56,3a
2019-07-12_101616:200,-0.48043800000000003,0.0035399999999999997,-0.080322,-0.003055,-0.006336,-9e-05,-46.68,3.18,9.06,3a
2019-07-12_101616:220,-0.481476,0.0035399999999999997,-0.07928500000000001,-0.004062,-0.009662,0.000795,-46.68,3.18,9.06,3a
2019-07-12_101616:240,-0.488068,0.004059,-0.082855,-0.004978,-0.011524,0.000795,-46.68,3.18,9.06,3a
2019-07-12_101616:260,-0.494171,0.004547,-0.0849,-0.006412,-0.012042,-0.000273,-45.25,3.18,10.0,3a
2019-07-12_101616:280,-0.506897,0.007111,-0.086914,-0.007297,-0.011188,0.000398,-45.25,3.18,10.0,3a
2019-07-12_101616:300,-0.5058590000000001,0.006072999999999999,-0.088959,-0.007755,-0.008472,0.0032359999999999997,-45.560001,3.18,8.75,3a
2019-07-12_101616:320,-0.508911,0.004059,-0.086426,-0.007937999999999999,-0.007404000000000001,0.003633,-45.560001,3.18,8.75,3a
2019-07-12_101616:340,-0.506897,0.0035399999999999997,-0.086426,-0.008091,-0.004566,0.005983,-45.560001,3.18,8.75,3a
2019-07-12_101616:360,-0.500793,0.0030210000000000002,-0.083862,-0.007816,-0.003925,0.00757,-46.369999,2.06,9.06,3a
2019-07-12_101616:380,-0.49722299999999997,0.001007,-0.081848,-0.008274,-0.003986,0.007265000000000001,-46.369999,2.06,9.06,3a
2019-07-12_101616:400,-0.49722299999999997,0.0035399999999999997,-0.082336,-0.008487,-0.0038640000000000002,0.007326000000000001,-45.560001,2.5,8.75,3a
2019-07-12_101616:420,-0.496216,0.0035399999999999997,-0.081329,-0.008884,-0.004047,0.008577,-45.560001,2.5,8.75,3a
2019-07-12_101616:440,-0.49823,0.000488,-0.080322,-0.009464,-0.003986,0.007997,-45.560001,2.5,8.75,3a
2019-07-12_101616:460,-0.496216,0.001495,-0.07928500000000001,-0.009861,-0.0037719999999999997,0.006868000000000001,-46.0,4.25,9.06,3a
2019-07-12_101616:480,-0.49823,-0.0035399999999999997,-0.076263,-0.0098,-0.003314,0.006196,-46.0,4.25,9.06,3a
2019-07-12_101616:500,-0.498749,-0.004059,-0.076752,-0.009403,-0.002857,0.005586,-45.25,3.87,9.06,3a
2019-07-12_101616:520,-0.496216,-0.005065999999999999,-0.074738,-0.008548,-0.002735,0.005342,-45.25,3.87,9.06,3a
2019-07-12_101616:540,-0.498749,-0.006072999999999999,-0.073212,-0.008091,-0.0030399999999999997,0.005342,-45.25,3.87,9.06,3a
2019-07-12_101616:560,-0.498749,-0.007111,-0.073212,-0.007145,-0.0032530000000000002,0.005525,-45.560001,2.87,9.06,3a
2019-07-12_101616:580,-0.49823,-0.0055850000000000006,-0.071686,-0.006687,-0.00307,0.0058,-45.560001,2.87,9.06,3a
2019-07-12_101616:600,-0.49316400000000005,-0.005065999999999999,-0.070648,-0.0061070000000000004,-0.0035280000000000003,0.005861,-46.0,3.56,10.0,3a
2019-07-12_101616:620,-0.491638,-0.004547,-0.068115,-0.0060149999999999995,-0.004444,0.005586,-46.0,3.56,10.0,3a
2019-07-12_101616:640,-0.502319,-0.0030210000000000002,-0.078796,-0.006229,-0.003833,0.005342,-46.0,3.56,10.0,3a
2019-07-12_101616:660,-0.49823,-0.002014,-0.072174,-0.0064730000000000005,-0.003467,0.005647,-45.560001,4.68,9.56,3a
2019-07-12_101616:680,-0.496216,-0.0025329999999999997,-0.069641,-0.0067480000000000005,-0.004108,0.005586,-45.560001,4.68,9.56,3a
2019-07-12_101616:700,-0.500275,-0.0025329999999999997,-0.070648,-0.007145,-0.003711,0.0058,-45.560001,3.18,9.56,3a
2019-07-12_101616:720,-0.49517799999999995,-0.0055850000000000006,-0.069122,-0.007145,-0.003925,0.006196,-45.560001,3.18,9.56,3a
2019-07-12_101616:740,-0.495697,-0.006072999999999999,-0.068634,-0.006687,-0.004229999999999999,0.005739,-45.560001,3.18,9.56,3a
2019-07-12_101616:760,-0.49722299999999997,-0.008118,-0.0737,-0.006504,-0.004444,0.00403,-44.5,4.68,9.06,3a
2019-07-12_101616:780,-0.496216,-0.009644,-0.07421900000000001,-0.006076,-0.0052369999999999995,0.004671,-44.5,4.68,9.06,3a
2019-07-12_101616:800,-0.49722299999999997,-0.008118,-0.0737,-0.004703,-0.005115,0.006318,-46.369999,4.25,10.37,3a
2019-07-12_101616:820,-0.49926800000000005,-0.008636,-0.073212,-0.0042450000000000005,-0.004383,0.005342,-46.369999,4.25,10.37,3a
2019-07-12_101616:840,-0.502808,-0.008118,-0.0737,-0.003879,-0.002857,0.004335,-46.369999,4.25,10.37,3a
2019-07-12_101616:860,-0.501801,-0.007599,-0.0737,-0.0036049999999999997,-0.002338,0.004182,-45.560001,4.25,9.06,3a
2019-07-12_101616:880,-0.501801,-0.005065999999999999,-0.0737,-0.0033909999999999995,-0.0015140000000000002,0.0037549999999999997,-45.560001,4.25,9.06,3a
2019-07-12_101616:900,-0.49975600000000003,-0.0055850000000000006,-0.072693,-0.003452,-0.0013310000000000002,0.003358,-45.560001,4.68,10.0,3a
2019-07-12_101616:920,-0.49975600000000003,-0.005065999999999999,-0.07016,-0.0037270000000000003,-0.0013310000000000002,0.0038469999999999997,-45.560001,4.68,10.0,3a
2019-07-12_101616:940,-0.498749,-0.0035399999999999997,-0.069122,-0.0036049999999999997,-0.0008119999999999999,0.004671,-45.560001,4.68,10.0,3a
2019-07-12_101616:960,-0.501801,-0.0055850000000000006,-0.065582,-0.003788,-0.00072,0.0038159999999999995,-45.25,3.87,9.06,3a
2019-07-12_101616:980,-0.492126,-0.006592,-0.071686,-0.004184,-0.0009339999999999999,0.003358,-45.25,3.87,9.06,3a
2019-07-12_101617:000,-0.498749,-0.004547,-0.066589,-0.004062,-0.001056,0.003908,-45.25,4.25,10.0,3a
2019-07-12_101617:020,-0.495697,-0.006072999999999999,-0.06405599999999999,-0.004062,-0.001575,0.003908,-45.25,4.25,10.0,3a
2019-07-12_101617:040,-0.49468999999999996,-0.005065999999999999,-0.062012,-0.0042450000000000005,-0.002246,0.003908,-45.25,4.25,10.0,3a
2019-07-12_101617:060,-0.494171,-0.0055850000000000006,-0.061005,-0.0042450000000000005,-0.00246,0.00403,-44.5,4.25,9.06,3a
2019-07-12_101617:080,-0.492126,-0.007599,-0.05996699999999999,-0.0042450000000000005,-0.0035280000000000003,0.004671,-44.5,4.25,9.06,3a
2019-07-12_101617:100,-0.494171,-0.006592,-0.062012,-0.004184,-0.004108,0.004274,-45.25,3.87,11.06,3a
2019-07-12_101617:120,-0.494171,-0.006592,-0.061005,-0.004337,-0.0055119999999999995,0.0037549999999999997,-45.25,3.87,11.06,3a
